,Unnamed: 0,original,duplicate
12,12,230446,"{230446: 227.70367872727866, 113035: 57.359032478764824, 22678: 55.00723322409726, 225949: 53.82617945564549, 120885: 51.39443402433262, 225867: 50.157243013162656, 5266: 44.388581649920965, 88134: 42.92531822404902, 220691: 42.05400346223886, 70061: 41.53120138892345, 39025: 0.9576489292019689, 49259: 0.9570506055788813, 22094: 0.9564510829681087, 45886: 0.9554291035098474, 284: 0.9553153971363071, 26232: 0.9546276858057818, 19332: 0.9544878266167907, 10006: 0.9544421874703665, '225949': 0.9540938663441076, 1592: 0.9536064112955361}"
13,13,230854,"{230854: 199.24171177387646, 135638: 30.963392616054303, '191415': 29.579063497757993, 403052: 28.748116802368415, 11385: 27.295014531195715, 224428: 26.421704295333196, 400727: 26.2786143074238, 4605: 26.223526527336436, 6782: 25.39304428105042, 73685: 25.302855690016596, 48575: 0.9688268452077466, 14509: 0.9659310488477395, 26981: 0.9655002727450969, 46201: 0.9648587883700037, 45255: 0.9648497854788787, 39981: 0.964550896146026, 55: 0.9644072579687026, 29047: 0.964303861970278, 40659: 0.9641854022425914, 43203: 0.9639340776140431}"
14,14,230865,"{230865: 123.47702078703448, 240405: 33.42040445449716, 104493: 32.46511593964738, 127437: 32.1975430320933, 219039: 31.960880986337173, 4922: 31.067179699529824, 160767: 30.59738885414567, '194935': 30.391108415524634, 117800: 30.23548686557437, 341241: 29.362092471420823, 11309: 0.9732603886919582, 5467: 0.9724424569248502, 23607: 0.9702415393134032, 113: 0.9702287050716083, 5122: 0.969047790661547, 19762: 0.9688982128492474, 58062: 0.9682703665134467, 16405: 0.9682546057712074, 69094: 0.9678922643903445, 8794: 0.9673048405234101}"
15,15,230888,"{230888: 203.90835438143284, 320566: 46.70397518974177, 320567: 45.13732588857776, 320568: 44.63820765475559, 208022: 41.14830838239985, 32928: 40.66192817965712, '150591': 39.67119217045888, 262689: 38.40962976529591, 241798: 38.33990870673965, 226867: 37.81163269277291, 81122: 0.9603330960938041, 39297: 0.9601989548860507, 2215: 0.9600164803634648, 38470: 0.9597403801047744, 16902: 0.9596788658477825, 27835: 0.9593668291425733, 23607: 0.959069107344651, 36626: 0.9589906399022898, 84764: 0.9584515934301546, 24652: 0.9577305573391538}"
16,16,230940,"{230940: 61.35450810866307, 75812: 34.03117675128199, 103890: 29.06731896114237, '230470': 21.841763807176616, 256261: 20.913340197361503, 83408: 20.139484028846038, 83429: 20.139484028846038, 35340: 19.559090189970327, 305230: 19.29423288905742, 75813: 19.203627574900292, 21353: 0.9844897983509081, 34773: 0.9843153960987121, 19034: 0.9841889261210628, 77199: 0.98392650240067, 43203: 0.9839158936852825, 67145: 0.983794377619769, 37661: 0.9837150783427213, 43552: 0.983688767853223, 55942: 0.9835059194491258, 69542: 0.9834801704740109}"
17,17,231132,"{231132: 85.68348745990023, 310529: 24.23456039518107, 140250: 22.456781643269778, 71303: 22.305332569859587, 163132: 21.608174522074762, 106161: 20.843904877640053, '200364': 20.491425249315597, 200435: 20.30530650069018, 165036: 20.279090427008583, 165038: 20.279090427008583, 128: 0.9868847344592391, 48539: 0.9856969967450455, 5467: 0.9844891286577949, 5220: 0.9844525338576688, 6704: 0.9838934384678919, 8777: 0.9838449462994335, 5379: 0.9836939440043916, 44534: 0.9836579395731299, 5122: 0.9836229856968814, 49645: 0.9835978280731728}"
18,18,231137,"{231137: 141.3787319733057, 70886: 48.12567701524581, 110089: 39.97131088257272, 60717: 38.84363180624113, 117151: 38.79778737162574, 41085: 33.964103399361946, 17371: 30.303730362650057, 231307: 28.37767187451246, 56907: 27.81360420282642, 57509: 27.786356527305625, 19762: 0.9688805938491114, 5467: 0.96643465867652, 4014: 0.9646848479144828, 5150: 0.9645523741444434, 48629: 0.964159167979069, '60717': 0.9636719355247362, 12347: 0.9623226325490645, 5220: 0.9617530085558128, 44086: 0.9612789792975478, 128: 0.9612283357831812}"
19,19,231160,"{231160: 302.7704974004444, 182399: 210.2378841444376, 217761: 192.89745446249145, 185321: 189.7791950254548, 256421: 158.81827726529588, '182399': 154.45962848083872, 50185: 150.33282197226234, 215632: 149.67310228667685, 53185: 144.68720518298434, 231175: 137.4933628346363, 212: 0.9352539648994526, 16063: 0.9352355666230187, 11: 0.935217226384579, 86: 0.9344060242400593, 15: 0.9340830694200646, 561: 0.9338821522927574, 14694: 0.933720557258181, 113: 0.9313565028715499, 60488: 0.9311937708203323, 7: 0.9311805750811684}"
20,20,231215,"{231215: 133.33560050760224, 224360: 41.439841534312826, 266292: 32.11020206214836, 233467: 31.200771842221794, 376228: 30.062947132398023, 391379: 28.878404335860864, 220293: 27.274359816792117, 315202: 26.727135814325482, 270508: 26.547806302925785, 376813: 26.38619203613473, 18827: 0.9765801997989354, 4139: 0.9762882957310868, 24441: 0.9760822095824215, 113: 0.9758137292801013, '224360': 0.9754981598159207, 69854: 0.9754353378614331, 12578: 0.9752374131111191, 644: 0.9751133182965057, 75807: 0.9748461756296848, 20805: 0.9747564876853064}"
21,21,231236,"{231236: 168.72080334510792, 192481: 36.443383611067844, 59311: 32.13712390114662, 54753: 31.360488406624516, 334739: 30.99853512084813, 361410: 30.767056762814285, 167296: 30.174341131910495, 51420: 29.81779361605685, 76760: 29.01198107652401, 41168: 28.81165287634311, 51159: 0.9628203766852637, 50433: 0.9615831391453986, 11555: 0.9615300941949542, 41174: 0.9613683136770282, 9976: 0.9611291970211835, '54753': 0.9610478511337088, 71448: 0.9608665569793687, 74916: 0.9598086672121801, 16461: 0.959782240907588, 80293: 0.9597790087979506}"
22,22,231254,"{231254: 104.5881586680539, 316963: 28.942685091292347, 37561: 28.852708043388112, 267038: 28.002058452368402, 184881: 27.888039182395932, 57646: 27.448855315804302, 68434: 27.15756527942434, 254442: 27.07957657938278, 346666: 26.98172981922223, 35483: 26.77971025458185, 23607: 0.9744323178218212, 113: 0.9707639850528934, 64436: 0.9707479093111518, 24431: 0.9700694152085004, 11080: 0.9698960898645742, 44245: 0.9696317989939032, '228971': 0.9696119026152831, 42163: 0.969560581536658, 8794: 0.9694420843997158, 2126: 0.9693985313806213}"
23,23,231264,"{231264: 181.01160540266085, 103056: 44.10113441421473, 91510: 40.43035981355486, 210568: 39.84480531505571, 30753: 39.51264025086389, 173994: 39.16912628095431, 25795: 38.81757049689517, 111519: 38.53388152146785, 378300: 37.320001632085805, 226177: 36.628535027333534, 5320: 0.9535228567182614, 52124: 0.9525030956277513, 15442: 0.9509081463196032, 25684: 0.9504406836651599, 60494: 0.9502552167564875, 25686: 0.9478453258160228, 16241: 0.9474446136626131, 14213: 0.9471138225924731, 10282: 0.9466699435979282, '199973': 0.9459918347321359}"
24,24,231600,"{231600: 224.19178003980835, 23216: 94.63271810947985, 18830: 46.83171263275159, 206394: 45.34327392911215, 233345: 42.47539952008581, 10988: 42.020144594442606, 284165: 41.61051561233498, 27461: 41.58331289225525, 27460: 40.887479469114304, 228973: 40.545756856822855, 1586: 0.9485143350926393, 11555: 0.9436592378099377, '102766': 0.9428484215187969, 48422: 0.942159116832111, 6737: 0.9412908332456063, 2417: 0.9395256155364161, 21676: 0.9391572431288626, 84326: 0.939077757457813, 11561: 0.9387562251790236, 20312: 0.937542907312948}"
25,25,231638,"{231638: 158.53937170716551, 218574: 40.81176737403683, 261865: 36.069531135419304, 36716: 34.34542253973102, 247294: 33.97429761490988, 42835: 33.517702463900356, 195595: 33.42205823401762, 303691: 33.21597886601885, 149647: 31.313404967754984, 149656: 31.313404967754984, 18976: 0.9664477024445547, '157506': 0.9663285935444139, 15442: 0.965704825845407, 69806: 0.9655464022105973, 6218: 0.9655152740645825, 23607: 0.9644665995106751, 9005: 0.9644398804457004, 51687: 0.9639709608238927, 29262: 0.9635896640129556, 52402: 0.9635320068257354}"
26,26,231682,"{231682: 161.19684080932927, 176993: 37.82920707430728, 226832: 36.1740136920241, 67089: 35.994419247853415, 226104: 35.97526087167494, '226029': 35.372341741080504, 284688: 35.256349265560715, 244734: 34.25940883678401, 224349: 34.1956225839748, 291323: 34.02374633387647, 32392: 0.9607672519696194, 23939: 0.9599004152491254, 14846: 0.9595606996157875, 81776: 0.9593222244297357, 24441: 0.9589763845054724, 4454: 0.9587088325906745, 38395: 0.9586389496295041, 5194: 0.9585196246465166, 23607: 0.9584607560454492, 19675: 0.9581027595418441}"
27,27,231794,"{231794: 325.7132475780706, 234613: 223.41065693599379, 184475: 148.22898946350034, 203461: 129.25160181725704, 258316: 122.42220757693798, 250804: 105.26158067286498, 230048: 94.25313404183703, 198319: 93.68221312147126, 179049: 89.07030780740695, 217237: 86.60443888587204, '184475': 0.958144249777396, 10169: 0.950731145180093, 16063: 0.9486918558676708, 13957: 0.9475839081763562, 229: 0.9473005190814752, 51844: 0.9468345802166833, 60449: 0.9465890100921154, 15369: 0.9452955791551116, 49954: 0.9451551110899936, 73745: 0.9451293506548715}"
28,28,231886,"{231886: 260.21296721771864, 230449: 121.89360614862842, 244407: 103.50807953536602, '230449': 81.66203258298671, 95020: 74.43918278955849, 123292: 73.46618669842593, 179095: 70.54946298257559, 140869: 69.3641011893468, 123300: 69.05191980248017, 226547: 67.82795427848887, 113: 0.9495515913146889, 14731: 0.9495262492634313, 71807: 0.9494651268889451, 71808: 0.9490180415535068, 78835: 0.9482289056965909, 17711: 0.9480680122406586, 37471: 0.9478627475997995, 1646: 0.9478499851356378, 74570: 0.947837973723175, 17723: 0.9476763494158978}"
29,29,232029,"{232029: 154.1036824635473, 232474: 47.438301772671394, 257846: 37.25896423489966, 277343: 36.62778015805634, 232080: 31.740846751615813, 261801: 28.29596112221304, 232076: 26.9908945821803, 231788: 26.201083363447765, 249448: 24.71207603756089, 277828: 23.667863738528915, 31537: 0.9738715132770012, 16798: 0.9723670507258987, 25764: 0.972294238594622, 28409: 0.971761263293801, 61586: 0.9710225394685817, 64859: 0.9706728933652773, 8746: 0.9703916150260494, '231352': 0.9689710994417985, 37471: 0.9684430142264118, 44195: 0.9683329764717123}"
30,30,232080,"{232080: 93.5820723994619, 232029: 26.5462159268653, 75796: 21.37782014858385, 251021: 20.91883493404353, 36991: 20.149964508139117, 233448: 19.921181269627667, 107381: 18.72264830817656, 112403: 18.606687565331775, 232025: 18.499605488110937, 232026: 18.20329954266974, 28409: 0.9844448676319054, 82637: 0.9825079501912337, 49949: 0.9823946938456767, 64519: 0.9823393790403004, 20805: 0.9822936498213413, 2126: 0.9822167812366407, 25764: 0.9821328019949846, 62021: 0.9821215994340382, 64534: 0.9820691582416798, '231352': 0.9819594865354864}"
31,31,232103,"{232103: 203.0993816130394, 232834: 116.28514170489, '231951': 94.37554940194379, 231669: 89.33368936106824, 144752: 88.82387850711314, 232854: 88.45534487847578, 231951: 87.6648884505462, 233709: 86.85521486139297, 144749: 83.3715288660991, 232092: 82.96256031642439, 4369: 0.9558449426345474, 47534: 0.9554485997632989, 1395: 0.9552085552829522, 33217: 0.954273693004453, 5317: 0.9540027500626372, 83996: 0.9539916124772291, 31537: 0.9534154231772927, 3850: 0.9534126739842356, 2547: 0.9529196415869251, 88: 0.9523753971313642}"
32,32,232181,"{232181: 180.67558304977604, 127320: 63.923767932843035, 93030: 40.63038252568489, 96704: 40.12834708599677, 300669: 37.94673065102879, 223330: 37.569116402682624, 173994: 37.47341814189247, 103056: 37.04113250434996, 183730: 36.937681578705934, 197781: 35.833287798071964, 6041: 0.9609305414344848, 19516: 0.958775448659099, 51370: 0.9562352053547453, 29394: 0.955220833380741, '226827': 0.9541967378127958, 73394: 0.9539327372834099, 49259: 0.9534863629473299, 41508: 0.9529810955652881, 3466: 0.9529785208745594, 19880: 0.9529599012238007}"
33,33,232183,"{232183: 197.94802417256918, 232199: 114.87512478301187, 232448: 98.34757790753883, 232699: 96.41660677993012, 286333: 94.9595748132996, 232590: 93.63570391801859, 232840: 90.32484303155587, 231958: 90.24129480724613, 231669: 85.14715853282502, 232854: 85.1464826850781, 5: 0.9634890763233128, 561: 0.9634039993839852, 83996: 0.9605567347284096, 36: 0.9598541116950403, 1602: 0.9591735390320708, 1978: 0.9587889753290854, '231951': 0.9587228792185757, 1292: 0.9576974804513192, 1592: 0.9575239001532059, 1537: 0.956253565477214}"
34,34,232199,"{232199: 240.7729449203551, 232183: 143.20326761679937, 231958: 110.10805178146134, 232448: 96.66952754435042, 232840: 92.19132711979668, 232590: 90.32474878202089, '232183': 89.47111479017747, 232699: 86.6318317292176, 286333: 84.99934167613021, 232854: 84.10678821098725, 561: 0.9546141926732113, 2215: 0.9541661445939513, 1978: 0.9534067769324573, 1575: 0.9513016224487586, 1545: 0.9493266245561666, 1602: 0.9492844972764244, 233: 0.9483691565967063, 86: 0.9476403697012419, 5084: 0.9473946402407495, 1228: 0.9471602228941286}"
35,35,232322,"{232322: 325.4675431424565, 232666: 142.90053397628805, 355041: 138.71469820806337, 236991: 136.98452587984204, 85826: 128.73052561670067, 228968: 128.0230276600412, 228140: 120.1294400315808, 228360: 119.95953236148385, 229765: 116.57178992391141, 227659: 115.85166397033116, 58: 0.947920159129363, 6213: 0.9404184512848508, 100: 0.9396201105037415, 157: 0.9389219771219259, 61921: 0.9378647751845579, 1970: 0.9374636245176702, 8746: 0.9373250009948537, 84: 0.9371257664442669, '230037': 0.936268566993247, 267: 0.9359377916561228}"
36,36,232327,"{232327: 240.66456071319078, 232092: 120.78180700362998, 234265: 111.72935735033714, 232590: 104.47493581071649, 233709: 102.69684170034377, 232858: 102.53630544727145, 232832: 99.28106224513785, 232103: 97.88935063979783, 232834: 90.9357617337476, 235234: 88.9067307317341, 33381: 0.9493520255552051, '232183': 0.9469853687593819, 43965: 0.9462453166384892, 54410: 0.9461537601479617, 45471: 0.9456059905097604, 25970: 0.9453331573587055, 12066: 0.9449349552312382, 1602: 0.9446007031924458, 5082: 0.9444440240784198, 18778: 0.9443517161411171}"
37,37,232426,"{232426: 220.54504322641515, 187318: 63.861402096801946, 184433: 50.95899156816018, 296456: 49.57364789656857, 105554: 44.62973716060082, 21217: 42.995574658072464, 30193: 42.7507571167757, 208504: 38.54779896708611, 81738: 38.52985551382848, 285804: 38.07762643859623, 705: 0.9643236399823399, 47275: 0.9631701649098093, 23607: 0.9624141160706182, '185509': 0.9620963165536236, 54655: 0.9620700911667989, 11546: 0.9620176012790292, 52332: 0.9618879763353301, 30109: 0.9616650107150917, 24652: 0.9616317782357413, 54006: 0.9614682442327409}"
38,38,232448,"{232448: 215.91841104606067, 232590: 120.82065133635894, 232699: 115.93622402004836, 232533: 102.5243620142962, 232840: 99.19960100808578, 232183: 98.34757790753883, 234443: 97.16222182565673, 231669: 87.96924487830805, 234265: 83.1750772042264, 232497: 82.18331962739023, 1978: 0.9635662735001973, 1545: 0.9548347788006888, 154: 0.9540634474195563, '232327': 0.954037232984776, 40961: 0.9538995156662304, 22392: 0.953595405106831, 200: 0.9534948280668253, 1564: 0.9534424555663368, 5: 0.9532388829146846, 7: 0.9531545662719714}"
39,39,232497,"{232497: 227.98827591250352, 234742: 114.08610782399018, 232854: 103.2111565460738, 232702: 101.94063091015492, 231689: 100.64561148588936, 232704: 99.22919733169974, 232707: 98.11156020265467, 233444: 97.93266106466417, 233709: 96.64222412974117, 231951: 96.24213569388262, 41508: 0.9565330228054529, 1602: 0.9561322770981086, 267: 0.954921123517201, 208: 0.9542687426795211, 1292: 0.953696698108746, '95979': 0.953554152621624, 73394: 0.953539564516496, 1978: 0.9532386669233123, 561: 0.9530163631631138, 13985: 0.9524704616338167}"
40,40,232590,"{232590: 193.07558181079665, 232448: 113.94504216149463, 234265: 113.46511106534854, 232327: 93.22435064357467, '231951': 90.66031076188744, 231669: 89.34727115739138, 232183: 88.30712392914491, 232533: 87.17074649662173, 232858: 86.5965729335518, 234443: 84.39750160915669, 88: 0.9694839964933076, 1292: 0.967837578319742, 40961: 0.9656540679567014, 154: 0.9656448549362884, 487: 0.9653569645349632, 1368: 0.9646063732370362, 1978: 0.9641909217471274, 5257: 0.9638344308375597, 218: 0.9618251487705944, 13985: 0.9616453736264913}"
41,41,232834,"{232834: 245.29044881072969, 232858: 158.49030140170694, 232103: 152.00386057870713, 234265: 128.8280811118889, 232590: 115.74403042220274, 232327: 114.60119497967185, 232617: 109.1203232128456, 232707: 106.04834661271606, 231951: 105.86287730466825, 232092: 103.14851343836305, 1602: 0.945013835603433, '232327': 0.9393891370718711, 83996: 0.9380761937216662, 67965: 0.9366685591794732, 83069: 0.9364032155481721, 11450: 0.9358898029940724, 38470: 0.935636154121688, 3850: 0.9352004330828059, 14732: 0.9349606361152162, 2215: 0.9345775762277798}"
42,42,232847,"{232847: 242.36855432525707, 232991: 70.1343068480394, 260049: 69.80412867122574, 260279: 66.70042501912422, 232822: 63.549003670854795, '232822': 62.13251992104631, 42069: 60.84181102028755, 235975: 60.03944215129709, 8095: 58.325552656340214, 234437: 58.26148631699603, 47039: 0.9551394604333308, 4456: 0.9550129128819752, 18827: 0.9549911045577726, 22458: 0.9542825481413864, 23038: 0.953550960269669, 23630: 0.9534276110445842, 57206: 0.9533604161168425, 4122: 0.953298714609807, 8217: 0.9531484230177072, 45795: 0.9531463428799342}"
43,43,232854,"{232854: 208.715670106899, 232707: 105.33426264315501, 231951: 103.5805639201255, 233709: 102.39555029713395, 234742: 101.17004601719785, 232497: 98.6213068411805, '232183': 97.4288864504411, 232702: 91.56054184398961, 233677: 91.3403801458658, 234265: 91.12498069392592, 83996: 0.9581408958185995, 1602: 0.9562267321915968, 73394: 0.9555220193167466, 3850: 0.9552452275786161, 5257: 0.9548611949300662, 27778: 0.9542707868616609, 41508: 0.9535226765548296, 13985: 0.9530956506618193, 64859: 0.9529768695905851, 116: 0.9524792365608064}"
44,44,232858,"{232858: 220.76864545222287, 234265: 158.85685847263431, 232834: 134.79024925764264, 232707: 134.01387938159485, 232617: 122.57236635471264, 235234: 120.82842706870439, 234742: 118.67796038728405, '232707': 109.89751878969855, 232590: 104.01444913302309, 231951: 102.3456456163932, 1602: 0.9607424291761096, 83996: 0.9539317899156298, 23607: 0.9529963097816668, 1378: 0.9521133677147003, 58062: 0.9518957829627408, 56395: 0.9518360250349159, 76050: 0.9514067154376695, 74613: 0.9513171887225692, 39108: 0.9497150174651573, 16735: 0.9494851006738864}"
45,45,232991,"{232991: 319.3568389641754, 235975: 263.9064565813354, 232822: 217.6617797321191, 234272: 186.4380397882851, 227565: 152.97632154676256, 270427: 151.27602826568452, 234437: 144.01884991204713, 233969: 139.23793176521562, 260049: 129.9906156802342, 235613: 129.5942961441813, 12752: 0.9380666430928662, 29262: 0.9365981749575321, 53266: 0.9338071121189406, 30406: 0.9333570089304624, 113: 0.9324397236612536, '232847': 0.9309375719604835, 26831: 0.9302791526130283, 48286: 0.9300592042207955, 18778: 0.929621820068922, 84816: 0.9292643070150897}"
46,46,233040,"{233040: 169.37910256601205, 73882: 30.228136757121252, 140691: 29.46209120912483, 92135: 25.549756610515555, 6357: 24.97933494712038, 99043: 24.90808954653405, 43677: 24.009696850590213, 210946: 23.622768433466774, 189665: 23.272553553183997, 64325: 23.233392714326037, 19675: 0.9756360246823322, 42749: 0.975201911250852, 25490: 0.9738370483612858, 5490: 0.9731904274819722, '213321': 0.9730373252371264, 27568: 0.9729906617849892, 4939: 0.972831783713292, 16996: 0.9723526232624035, 32952: 0.9722474722621208, 31105: 0.9722033886442568}"
47,47,233073,"{233073: 59.606314585803936, 380880: 34.6581575174447, 397533: 28.57309139099298, 87839: 24.63637475263232, 87944: 24.37607140397932, 18874: 24.334100642642234, '232746': 23.92637945949449, 90905: 23.755455324463547, 94045: 23.617429628707956, 233750: 23.609468844586665, 2126: 0.9895307674497182, 42163: 0.9889794483453671, 12693: 0.988840691058977, 39837: 0.9886219465032491, 53913: 0.9878699148300402, 9329: 0.9877453347116593, 31097: 0.9876355663148031, 13097: 0.9876124032627261, 44611: 0.98759020518301, 83024: 0.9875859423704837}"
48,48,233297,"{233297: 262.84607263663884, 232666: 159.25148869721812, 237792: 155.74799769576015, 302519: 137.60613283640367, 238527: 131.4068250899339, 234270: 128.9529104305636, 220794: 123.50706613122544, 175192: 116.32893484772475, 326917: 114.95556277387357, 219375: 114.02864068319704, 36604: 0.9383549156794496, 14732: 0.9372472005195265, 4939: 0.9362327880049555, 48455: 0.9350857833320302, 12752: 0.9336730901697478, 48286: 0.9331445265806922, 30112: 0.9330505327194029, 18778: 0.9329063271635559, 19047: 0.9327311360384818, '232666': 0.9323876318009293}"
49,49,233311,"{233311: 87.12415828615804, 233301: 25.547109324318733, 75947: 25.299213944644862, 21015: 21.755761115669547, 26760: 20.634650539830496, 22766: 20.45247258781883, 190259: 20.35905318772529, 13413: 20.006130408953954, 9723: 19.858260670530658, 86875: 19.856994869525757, 14535: 0.9691657057450366, 20065: 0.9688518376970361, 18327: 0.9682373178956731, 44195: 0.9681203369041551, 57166: 0.967814881681461, 10560: 0.9675935832948735, 83616: 0.9670442218149811, '233301': 0.966885016117722, 70361: 0.966707758335312, 12837: 0.9664679424912077}"
