,Unnamed: 0,original,duplicate
26,26,648763,"{'626158': 0.9913558182228548, 648767: 57.985892501104786, '594441': 53.91784647986196, 594441: 51.01435582756068, 644430: 50.86092085738731, 106594: 0.9924864640642365, 101348: 0.9915622463443188, 102060: 0.991249696743228, 87903: 0.9909328409664026}"
27,27,648794,"{'644108': 232.82360843152955, 637063: 79.03716812749796, 649816: 75.32150820511708, '637982': 73.98034781256476, 637055: 72.26815127375802, 47000: 0.978562693723553, 103018: 0.9778650038685115, 5805: 0.977270256244772, 5475: 0.9766599158544973, '631236': 0.975516261374804}"
28,28,648805,"{'583435': 107.9924746064131, '597909': 60.02811943046987, 594441: 57.49493998649731, 620624: 56.16778517505914, 650666: 54.656181654861534, 55149: 0.9908018637007469, 1: 0.9904544341084919, 44785: 0.9902593558657121, 87903: 0.9902380528679994, '598510': 0.9902322461406123}"
29,29,648807,"{648807: 84.59360801310696, '635738': 44.10452844032779, 535909: 44.1470645200714, 309257: 43.962136400121445, 95933: 0.9921903279168701, 105982: 0.9913756697277214, 102415: 0.9913327151216696, 107703: 0.9910001603526696}"
30,30,648820,"{648820: 113.34271277180062, 632077: 33.16911162042513, '579482': 32.93214287815021, '582954': 29.256500351526977, 728591: 29.00742884767376, 110470: 0.9920215831698724, '628645': 0.9910389483514249, 40831: 0.9909190408331662, 107570: 0.9906380987582462, 34728: 0.990229545263953}"
31,31,648855,"{648855: 117.68309736791899, 648763: 57.539944160572205, 428799: 51.17616787857475, 646424: 49.09148305157423, '426713': 0.9883115187926954, 111472: 0.9885877626632139, 107427: 0.9879808492174609, 94832: 0.987565986836505}"
32,32,648859,"{648859: 130.17520140214194, 691126: 55.17054256573356, '604542': 0.988774627325659, 651442: 51.835591561639106, 620624: 51.0089345289052, 113252: 0.9877326999725097, 111194: 0.9868293300320876, 102415: 0.9864143604749975, 64238: 0.9863550638032359}"
33,33,648874,"{648874: 103.49062155087755, '645365': 53.951620475978864, 645669: 53.60043026713073, 649866: 52.30342193275432, 645201: 51.70954363013443, 108744: 0.9925680269238228, '610233': 0.9916283711575979, 107643: 0.9908731152517106, 32871: 0.9905423863454776}"
34,34,648932,"{648932: 138.68930400744838, 593871: 38.94325273513277, '624149': 32.08882307127662, 582678: 31.75821162782529, '626261': 31.718253741069617, 95603: 0.9903635906966864, 19739: 0.9885327285260125, 106062: 0.9872484810148994, '644430': 0.9866720826693731, 105178: 0.9863499165242314}"
35,35,648954,"{648954: 185.54125622502391, '367064': 0.9820301274780373, 575865: 74.02543550402685, '378169': 71.87623941912724, 435864: 71.09286237654831, 99063: 0.9795750035721029, 76820: 0.9786941874329771, 110886: 0.9782369866343649, 10375: 0.9779996153272855}"
36,36,648959,"{'555396': 0.9835743968824221, 648777: 69.96986398670332, 647707: 62.83923251410739, 370909: 61.699269863622774, 553779: 60.63510049794834, 1133: 0.9857134786736517, 97437: 0.9848566703901206, 80862: 0.9847378484242126, 99389: 0.9843850670694674}"
37,37,648967,"{648967: 89.193864941514, '600485': 56.16786558818997, 628206: 56.342161017559036, 690295: 55.33355748684788, 83636: 0.9917238446101838, 51732: 0.9911503253719441, 51734: 0.9909006881858832, 32346: 0.9906846775932332}"
38,38,648970,"{648970: 131.59501149180934, '646919': 63.694560787959965, 644939: 61.54926568185833, 332726: 60.69386273099404, 657283: 60.124600807220745, '645547': 0.9867426638749496, 103018: 0.9855088574243909, '636206': 0.9846898926925637, 22849: 0.9843248433210294, 87776: 0.9843119927212699}"
39,39,648971,"{648971: 108.17136162013396, 648939: 58.94392266157549, '360331': 53.25522942008934, 240494: 51.57476405415394, 49633: 0.989953662010072, 98837: 0.989393525433295, 80862: 0.9891984920160204, 99466: 0.9889967132995301}"
40,40,648995,"{'627113': 54.542673122394845, 649006: 77.36669706049722, 649327: 63.155191589039035, 605091: 52.319534309845224, 37011: 0.9893409367511704, 46973: 0.9891980492123076, 10375: 0.9886648182492961, 30919: 0.9885469715878502}"
41,41,649183,"{649183: 174.89706365589257, 484924: 71.89342491703523, 263401: 66.8136940196866, '553390': 0.9829710554283431, 249158: 64.28612141631896, 93301: 0.9840293703922723, 111194: 0.9833456683228156, 98302: 0.9824223483453204}"
42,42,649203,"{649203: 166.03027940688685, 603613: 69.2369231254975, 640878: 65.90663467822877, 246134: 64.54527074693353, '603613': 64.15233512733377, 87689: 0.9826487997325037, '645474': 0.9800328644977226, 89619: 0.9815620801636817, 1678: 0.9812421479696649}"
43,43,649216,"{'528154': 44.96724522903256, 649218: 53.649123437127365, 880277: 43.89863896151869, 649251: 41.53633224736991, 99387: 0.9796681903056037, 98976: 0.9785126502750516, 1309: 0.9783096128526916, 31906: 0.9777974552872707}"
44,44,649222,"{'642423': 66.88892670618692, 242912: 67.3978967585488, 429445: 66.93226809088462, 594328: 65.67674056323766, 551: 0.9853967302245409, 39037: 0.9853884539567674, 110307: 0.9822913958745013, 39038: 0.9818788845388744}"
45,45,649243,"{'644354': 411.60245984051784, 411899: 132.8980775452699, 504812: 132.81127862948173, 408298: 132.69346704494487, 297321: 128.27187690343928, 87040: 0.9685155960059764, 110784: 0.9662830191897266, '644038': 0.9660923182509773, 104244: 0.9653538288533331}"
46,46,649283,"{'649282': 0.9862260320208187, 649282: 176.84453430424495, 663624: 52.09402763119557, 655561: 51.474552206340924, 655565: 51.474552206340924, 83636: 0.9834451953683079, 48685: 0.9831841674520169, 100501: 0.9830541763004924}"
47,47,649296,"{649296: 128.91680996795344, 706772: 77.09660879544047, '627311': 76.16196490542728, 680014: 69.61150087181213, 264588: 68.890201747017, 108877: 0.9906157650915742, 9042: 0.9892788853899315, 107758: 0.9889831959127985, 64238: 0.9887411485830603}"
48,48,649302,"{649302: 82.5553510653371, '649301': 81.38660736600745, 649306: 79.93149454445863, 649308: 77.35855169428598, 649301: 74.0924390673606, 111912: 0.992913791115999, 95933: 0.9925544698340432, 64263: 0.9925117457071552, 35064: 0.9921406452726456}"
49,49,649303,"{'649302': 88.67449177738828, 649302: 82.5553510653371, 649306: 79.93149454445863, '649301': 78.35197926473586, 649301: 74.0924390673606, 64263: 0.9945232501951559, 111912: 0.9933670792186203, 95662: 0.9924866674458009, 103978: 0.9924860354791133}"
50,50,649305,"{649305: 191.626259799013, 646869: 71.17064243366002, 647707: 62.45886783293747, 648777: 62.061097069333044, '638744': 58.62076792282862, 38730: 0.9833343114771225, '638632': 0.9824218448885168, 101534: 0.9819989877997222, 105519: 0.9814308036994395, 111853: 0.981124094981244}"
51,51,649306,"{649306: 79.93149454445863, 649302: 78.85756559548507, '649302': 77.78738347072458, '649303': 73.89353913322819, 649301: 70.44367696769673, 111912: 0.993225790779549, 64263: 0.9931740275403005, 44099: 0.9928561960625011, 9469: 0.9925690741460442}"
52,52,649308,"{649308: 103.04748081660533, 649301: 90.29309997561637, 649302: 82.5553510653371, '649301': 81.38555769456305, 649306: 79.93149454445863, 52034: 0.9924617880854206, '649306': 0.9914455581932922, 113812: 0.9912269120935983, 64263: 0.9900890054266841}"
53,53,649309,"{649309: 117.6792011319981, 649310: 73.30792390573413, 649306: 63.399528276499865, '649306': 63.399528276499865, 649312: 63.399528276499865, '649308': 0.9914848092220839, 32400: 0.9907434841049118, 36262: 0.9906393749894842, 37855: 0.9906042425878157, '649303': 0.9905168196598425}"
54,54,649310,"{'649301': 128.43211484709943, 649312: 78.78215110286179, 649309: 75.27779828679506, 649306: 66.63605739706846, '649306': 65.74076084979356, 101888: 0.9915976339295374, 36262: 0.9912061714334202, 38542: 0.9911702903481229, 10871: 0.9906198948936331, '649309': 0.9903622990466616}"
55,55,649311,"{649311: 89.93286025275728, 649317: 68.73073378750986, '649309': 66.10736730340226, 649301: 65.39707188369057, 649303: 64.48665034546858, '649301': 0.9931289517672668, 64263: 0.9932056911374798, 113812: 0.9923292823757245, 35209: 0.9921092593121126}"
56,56,649312,"{649312: 86.18547201677684, '649302': 0.994140663420294, 649306: 66.63605739706846, 649311: 66.10736730340226, 649302: 65.74076084979356, 93462: 0.9927814023203572, 85417: 0.9926299082177841, 95362: 0.9922167397073567}"
57,57,649313,"{649313: 118.97101869717137, '649312': 0.9918129804575689, 649317: 69.80907829353981, 649302: 69.43854631964561, '649306': 68.51796518012031, 35064: 0.9921200887382424, 90296: 0.991932949704803, 95504: 0.9914562862745485, 37855: 0.9908973395772639}"
58,58,649317,"{649317: 94.28593490778745, 649311: 69.66674955392642, '649309': 67.98230973726491, 649306: 66.63605739706846, 649312: 66.63605739706846, 44111: 0.9928530077882691, 64263: 0.9919545795951817, 91595: 0.9908205279228258, '649306': 0.9903562892833523, 10398: 0.990342131721347}"
59,59,649430,"{'649428': 349.366496799662, 773706: 123.22886771610078, 789838: 99.412787349652, 763474: 72.88431378255798, 85748: 0.9732324658177398, 82314: 0.9728053276601832, 109485: 0.9717496954549811, 107114: 0.9714098876049427}"
60,60,649455,"{'627677': 70.49344947997724, 412640: 67.59462203621446, 261335: 64.68568271848943, 628097: 64.41595748763562, 95844: 0.9926901130875105, 31246: 0.9911484368314685, 95933: 0.9907286754665842, 44391: 0.9896451738671074}"
61,61,649480,"{649480: 85.7741567818854, 608964: 24.587559896289175, 950483: 24.50287238771951, '608964': 22.597676742688652, 7482: 0.9914115964524702, 94374: 0.9907358317644567, 102976: 0.9903346914582183, 96078: 0.9902403419319845}"
62,62,649548,"{'638352': 0.986586299135912, 268407: 63.51625245940305, 644106: 63.186160354589944, 619057: 58.27256831648008, 647906: 57.82448858219481, 110981: 0.9882212251136823, 87222: 0.9865502798523866, 114329: 0.9857380597951116}"
63,63,649562,"{649562: 287.32010585752425, 296740: 76.23293788518322, 296754: 76.23293788518322, '647832': 0.9765177325449425, 455997: 70.89921582016491, 100618: 0.9773086938286111, 56886: 0.9768431216305583, 90387: 0.9756970190039425}"
64,64,649586,"{649586: 89.2918965854673, '629769': 36.9535325283105, 629769: 36.3193396899796, '638728': 36.10116064890962, 686063: 35.02196469175913, 30760: 0.993911330822529, 98275: 0.992152303902546, 58317: 0.9921215536923015, 37434: 0.9920239452927941, '642426': 0.9917565422690173}"
65,65,649612,"{649612: 152.80032252718473, '641305': 58.62891063557603, 633705: 57.559017914374444, '645921': 57.1742791374848, 782150: 57.08344935066055, 22455: 0.9823490233939899, 64238: 0.9822688640213, 31246: 0.9818459882121834, 58492: 0.981832452756936, '640526': 0.9812875427283613}"
66,66,649638,"{649638: 140.73241403727258, 657822: 71.27173487732928, '644378': 0.9865055279172488, 362142: 67.53328783785264, 653855: 66.27921444466426, 60138: 0.9889941308798371, 108877: 0.9864789111574415, 64238: 0.9859973866594964}"
67,67,649678,"{649678: 114.54074612681536, '649444': 0.987465560407377, 450965: 29.583592642332963, 484743: 29.48234489102501, 649444: 29.236554772438783, 102586: 0.9901271238316797, 22455: 0.9877003727597997, 42033: 0.9872495394060187}"
68,68,649714,"{649714: 214.0820584477492, 530451: 75.04453044615423, 515445: 71.56580668520994, '457772': 70.72145497152705, 248168: 68.69988690329953, 32106: 0.9820166925787571, '284383': 0.9817935718949333, 54764: 0.9804547926931679, 21128: 0.9803626299835912}"
69,69,649715,"{649715: 47.06147879208406, '649526': 0.9931266608497341, 498813: 16.99648997949593, 878552: 16.09982544072459, 175164: 15.855714704645667, 106132: 0.9938842911366678, 43713: 0.9936920165630507, 37181: 0.9933874703594289}"
70,70,649732,"{649732: 105.22679721049292, '611660': 51.655096134396466, 334172: 53.141866086355336, 666851: 49.548058716050825, 97490: 0.9903854851723608, 113189: 0.9902818700372844, 113994: 0.9895402838569689, 98631: 0.9893181070369975}"
71,71,649784,"{649784: 164.4492976081598, 282122: 60.156893470637044, 246538: 56.8517572971689, '511928': 55.31692754434333, 711105: 55.20274114672329, 52669: 0.9833469836671319, '292471': 0.9831468286798859, '383516': 0.9830349976204886, 82902: 0.9827174962609259, 55148: 0.9823894297145843}"
72,72,649816,"{649816: 108.12929504557248, 635775: 71.92331470561093, '645030': 66.37713149009494, 645030: 65.12261269561904, 650738: 64.4517230075311, 30701: 0.9885019687633011, '647461': 0.9881124796923533, 44111: 0.9873966075450357, 4447: 0.987098495826417, 30889: 0.9866101958014803}"
73,73,649837,"{649837: 202.24209942825743, '647819': 0.9749220548698047, 337435: 68.78553215368485, 756487: 68.03958538526294, 278894: 65.9237580591949, 47542: 0.9768210569763809, 82412: 0.9767239165357219, 105684: 0.975660613664292}"
74,74,649925,"{649925: 218.10397623058446, '645328': 62.79480026308225, 632601: 63.05299467138845, 761254: 61.91710325887088, 97437: 0.9797604867560582, 109312: 0.9771074846158846, 113246: 0.9764257476598235, 112146: 0.9762703861452843}"
75,75,649950,"{649950: 92.04644083787097, 649732: 57.74446076025954, '649678': 0.9927590643728242, 575041: 48.176978803796125, 600569: 47.34595220439873, 110199: 0.9936613480073321, 91595: 0.9930006570367794, 64263: 0.9927703238749187}"
76,76,650093,"{650093: 182.14349579771627, 585130: 82.96133476068927, 576654: 77.75339385813002, 592174: 77.50333023748276, '586893': 73.79245422849965, 108744: 0.9866947681806906, 95084: 0.9846963098583644, 103018: 0.9834150286343489, '590385': 0.9833668858176356, 113929: 0.9833121090885666}"
77,77,650211,"{650211: 145.89547240978467, 525191: 70.75164485936776, '642192': 66.78995282204993, 329428: 65.45856198264815, 394697: 64.95276187755707, '646593': 0.9824927221330515, 101469: 0.9821927205544655, 102740: 0.9816599489662033, 63003: 0.9807439010125101}"
78,78,650232,"{650232: 87.13140731627858, 239532: 51.8657737337111, '374360': 51.29463580907905, '325860': 51.023609754311735, 273170: 50.50195452407734, '297133': 0.9930551378101848, 86757: 0.9916590260868511, 102415: 0.9915752271483695, 102060: 0.9912317267424601, 33445: 0.9911492167782215}"
79,79,650233,"{'641790': 0.984528513084886, '648238': 81.8551175025595, 608090: 79.45253471442756, 624235: 76.77539686907404, 645840: 74.87763392562539, 19139: 0.9860765584782281, 112184: 0.9852692991391975, 114070: 0.984603249234363, 101575: 0.9840595087651408}"
80,80,650270,"{650270: 160.0393624413177, 408976: 68.67529478831132, 499139: 68.55113101428476, '465051': 68.4503871524299, 529525: 67.78320933561449, 31246: 0.9858228838954816, '409134': 0.9849720126889967, 344: 0.9844153957280348, '408976': 0.9837512967123526, 113290: 0.9833508618615656}"
81,81,650274,"{650274: 249.35276295143808, '546383': 0.9707114064874418, 547237: 62.659992813515885, 546383: 60.8862135229143, 576095: 60.74463379980389, 89619: 0.9720517743337656, 112146: 0.9717817769915132, 107805: 0.9697395549394834}"
82,82,650298,"{'636209': 0.9814092655210948, 443354: 65.45213014764731, 645608: 65.2137028085374, 448355: 62.725191990898175, 642880: 62.341631257669256, 101504: 0.9825599945160053, 31246: 0.9807183373281538, 34585: 0.9803327174947287}"
83,83,650332,"{650332: 184.60504367189242, 409283: 73.89775622614809, '636209': 67.01772498206569, 240302: 67.47036954373645, '650298': 0.9838667190618248, 30884: 0.9830133376433577, 87776: 0.9828645573669174, 51731: 0.9821899714607684, 44581: 0.9818911846395486}"
84,84,650354,"{650354: 142.3829389557039, '644998': 0.9840659853475131, 417236: 68.52419103867223, 579619: 68.24781478622258, 501736: 67.81543862911946, 38362: 0.9838925788305001, 44456: 0.9837926559294585, 105684: 0.9836395292495861}"
85,85,650373,"{650373: 140.4392911391867, '644268': 61.45246614940202, 359783: 60.99823240607352, 334610: 60.762949835616475, '636806': 60.741158618905395, 94963: 0.9878812400426364, 108744: 0.9872870737308777, 47000: 0.9867408866816068, '637299': 0.9854108215762721, 36670: 0.9850925662300692}"
86,86,650374,"{650374: 177.20392589942534, '646555': 0.9819294461203314, 661147: 77.1234581922741, 279467: 74.79606942078543, '644345': 73.35264107099108, 10375: 0.9852394316891082, 31246: 0.9836160836692694, 64238: 0.9829496670910675, 44616: 0.9823255331027653}"
87,87,650383,"{650383: 77.8720037255118, 652360: 50.10805594266108, '576654': 48.44492284774944, 620980: 47.90785817617977, 651515: 47.150043801321075, '590282': 0.9917650322168889, 100454: 0.9921649683138564, 94999: 0.9921049396000696, 86581: 0.9917609872834048}"
88,88,650470,"{'638458': 0.9831247499524975, 297707: 77.23046692030066, 730630: 64.7727551407079, 314811: 64.23019869878512, 237451: 64.16075199523289, 110180: 0.983383808219004, 22282: 0.9821920949073903, 4617: 0.9794684765764049}"
89,89,650498,"{650498: 84.91472255965952, 650497: 54.82593734214228, '642426': 47.533262698155255, 642840: 46.7895592128897, 631884: 46.46947064008909, '644538': 0.9920255697985314, 32871: 0.9919573602205642, '649586': 0.991773045999068, 101188: 0.9915835742979769, 37538: 0.991526895153367}"
90,90,650510,"{'296594': 156.55127544149187, 607971: 75.3858196708693, 646760: 73.64902403852307, '619032': 71.28921826661792, 656182: 70.37578898559204, 98548: 0.9766801072489617, '648713': 0.9747041448439939, 99863: 0.9745113500906505, 80862: 0.9744155504701613, 27420: 0.9740793816697413}"
91,91,650588,"{650588: 141.39686959038858, 649296: 75.69445248823877, 625014: 72.15904372028562, '643777': 0.9856618240092889, 628838: 69.11428132315947, 102998: 0.9854769145709532, 38526: 0.9842690524410389, 47319: 0.9840308044190107, '649296': 0.9836391115192712}"
92,92,650631,"{650631: 162.4384199839519, 599146: 73.83699291838019, 302587: 68.73903524463553, '648279': 68.06530178830123, 284055: 65.63980015142542, 112030: 0.9872967053312477, 94448: 0.9870873500224787, 114320: 0.9866335763683292, 94832: 0.9864073287914504, '619472': 0.9858745494985777}"
93,93,650635,"{650635: 118.47610056963728, 654676: 54.66511438214781, '650470': 51.07882034464797, 647737: 50.80246772700464, '638458': 0.9940789792909414, 95933: 0.9936202026316623, 97967: 0.9934972287600942, 64263: 0.9931777243537228, 106594: 0.9930835843809643}"
94,94,650644,"{'647545': 70.52970521010879, 294592: 69.51237234067841, 638961: 65.81284714062474, 587269: 61.61912349377289, 97551: 0.9811294435242824, 73844: 0.9808762300866682, 103018: 0.9798345851230048, 16622: 0.9785027561339872}"
95,95,650647,"{650647: 232.89612338495527, 541087: 101.3097112465381, '344889': 93.13853560889712, 356276: 91.36434308957789, 101575: 0.9728065172663967, 64238: 0.9712529651540338, 60138: 0.9701128006057679, 6188: 0.9697771594788845}"
96,96,650649,"{650649: 237.57583739312213, 254833: 68.11860388290927, '636791': 0.9764355964920924, 520546: 65.0257622139209, 660545: 63.41435727374731, 35292: 0.9757743727348297, 34955: 0.9753402700957363, 102966: 0.9753281347476231}"
97,97,650692,"{650692: 183.35905803435517, '612132': 51.32023591257757, 720215: 47.66927490695906, '618459': 0.9815054072819847, 713630: 47.014959825485015, 105111: 0.9839849800198285, 103175: 0.9821778808077606, 96886: 0.9816154036524787, 101115: 0.981182782408824}"
98,98,650734,"{'505117': 65.4108688225788, 500100: 67.55785998097973, 294455: 66.1358237581205, 246973: 65.6226842957999, 101555: 0.9895401166787731, '502307': 0.9877022524975563, 60138: 0.9872609112692977, 109312: 0.9860726495089563, 101575: 0.9860389899858593}"
99,99,650738,"{'646426': 119.41862184293034, 649816: 68.09598552499016, 645030: 65.91484434545848, 584858: 61.63953316666733, '644650': 60.99996323756482, '644251': 0.9870277405110318, 64238: 0.9844077792529629, 32106: 0.9824268994529619, 95084: 0.981785791158266, 2395: 0.981365036376105}"
100,100,650844,"{650844: 225.85723774943634, '435078': 101.20597680541293, 439721: 99.28968764487153, 303855: 98.57483837204573, 297149: 96.55800894579116, 30405: 0.979410932927496, '435449': 0.9790072190259711, 47542: 0.9788537703139937, '439238': 0.9785810666327053, 102035: 0.9767173744197929}"
101,101,650948,"{650948: 180.76119475825155, 688496: 67.36568319114258, '538826': 0.9784492902622278, 649455: 66.54657040143623, 406055: 65.8783687932164, 101555: 0.9784594544795177, 102004: 0.9781827562943008, 107962: 0.9769010200748838}"
102,102,651008,"{651008: 114.65514251502029, '642112': 0.9875540848278558, 452517: 61.31803158591085, 239352: 59.85301663386724, 619342: 59.3083132732569, 29112: 0.9853164623407701, 3897: 0.9853065434208522, 31810: 0.9852371247010445}"
103,103,651066,"{651066: 129.1017838420313, 484702: 67.94568963010926, 603216: 66.73989725866586, '628462': 0.9864845858030004, 389226: 64.50845236271667, 10264: 0.9851441056134239, 10375: 0.9832649510101551, 29619: 0.9831512404026853}"
104,104,651068,"{'347614': 185.6722401702649, 613270: 71.04040379066228, 329116: 67.39577893239058, 249009: 66.755742707642, '451406': 65.48689589935258, 47927: 0.9854145948803521, '415803': 0.984649648019199, 110886: 0.9837349641685689, 97437: 0.9834984258537167, 107125: 0.9834723417296558}"
105,105,651098,"{651098: 189.67913275023142, 552033: 41.66051473043299, '467409': 41.27082288508167, 733702: 41.15807815444501, 729400: 40.786832652675955, 101556: 0.9810351386567092, 85919: 0.9804970313861672, '628870': 0.980188081304074, 42563: 0.979353451420604}"
