,Unnamed: 0,original,duplicate
10,10,648221,"{111472: 0.9795867807312287, 32131: 0.9776449872358797, 103581: 0.9770785867899051, 101322: 0.9764793213282408, 54918: 0.9762003410024932, 35808: 0.9761583271828552, 89349: 0.9755738906581555, '647515': 0.9755407728018699, 30406: 0.9753323267342082, 110199: 0.9748282479056952}"
11,11,648237,"{49033: 0.9817365319038884, 89003: 0.9805820935719304, 51732: 0.9798117296295188, 47526: 0.9794443998878691, 97248: 0.9791567727781259, '634222': 0.9787644073609443, 30406: 0.978660159622176, 96771: 0.9785706953375799, 73844: 0.9784850939337335, 62846: 0.9784688273946982}"
12,12,648238,"{48894: 0.9806907310633439, 102060: 0.9794654131870789, 100194: 0.9781946434537948, 110069: 0.9778181062529469, 625: 0.9777519797952926, 22076: 0.9776902940868623, 47583: 0.9776520443954345, 95132: 0.9775286062012254, '641790': 0.9772829597306658, 51374: 0.9770561221001463}"
13,13,648279,"{114740: 0.9818512704979947, 89003: 0.9802734855066504, 24325: 0.9794464780147275, 111194: 0.9766364717508732, 97246: 0.9747932623921914, '616938': 0.9744935863447225, 16276: 0.9740085483640387, 112030: 0.9738814407801952, 31449: 0.972971248979731, 43631: 0.9728329821858913}"
14,14,648285,"{80211: 0.979036079796653, 49988: 0.9767395915502324, 95099: 0.9766425521817449, 98006: 0.9762236593460687, 112554: 0.9760126666148938, 34248: 0.9757774616224202, 102060: 0.9757010002376235, 84040: 0.9755997019150128, '643259': 0.9752682215729648, 97657: 0.9751814120703745}"
15,15,648352,"{'363358': 0.9764970937422739, 19139: 0.9758227109888553, 99926: 0.9752918114014152, 101015: 0.9738122427143172, 102314: 0.9731015472755836, 113183: 0.9730758138065643, 100793: 0.9725619033541893, 43015: 0.972538738658179, 107101: 0.9721261959498722, 101801: 0.9717633070372226}"
16,16,648497,"{97246: 0.9882650312404282, 87903: 0.9865990209925088, '627717': 0.9860469115617174, 102060: 0.9856016417385756, 95472: 0.9843469394348799, 83040: 0.984132029814353, 97248: 0.984047192766205, 95132: 0.9838844897712336, 104012: 0.9837475106718021, 95099: 0.9836652937108789}"
17,17,648513,"{109427: 0.9775499299951599, 113627: 0.9760067258641049, 83873: 0.9754151178654303, 107703: 0.973714496327236, 84040: 0.9734924959845979, 103676: 0.9731252508078544, '615513': 0.9729611793095438, 106098: 0.9729359463649238, 95132: 0.9726591577868073, 102060: 0.972236059908664}"
18,18,648602,"{89003: 0.9772924543853665, 89004: 0.9732497611224808, 97248: 0.9732384294239217, 89005: 0.9729918471243999, 9880: 0.97110257841247, 111194: 0.9710988972118164, 99926: 0.9699812242454531, 104579: 0.9698613294432125, 113470: 0.9697201628315039, '644906': 0.969665950296294}"
19,19,648609,"{811: 0.9505473435675497, 66249: 0.9488897284809168, '597325': 0.9478225394712009, 70606: 0.9471637115168492, 133: 0.9470604124346134, 16256: 0.946972408611395, 687: 0.9467040302961841, 85091: 0.9465973951443817, 40517: 0.9463982587236541, 16622: 0.9463462402863293}"
20,20,648632,"{110767: 0.9880029365829979, 95132: 0.9876032033417349, 243: 0.9869967272807466, 87903: 0.9867823709803631, 105982: 0.9864021230477497, 32693: 0.9863419937509313, 96771: 0.9860346708996542, 84221: 0.9860004837871221, '547114': 0.9859975190407835, 87036: 0.9859156464427198}"
21,21,648682,"{33976: 0.9759139884303454, 52015: 0.9754195656349639, '616752': 0.9742064613523694, 104913: 0.9737245650902039, 32651: 0.9734799422083424, 102060: 0.973472379486077, 73844: 0.9734442158145159, 109485: 0.973387239252127, 101244: 0.9731986130236915, 106822: 0.9730769251967685}"
22,22,648686,"{34597: 0.968165329296102, 102591: 0.9613838252842437, 46118: 0.9606058325964011, 54549: 0.9591251676536903, 82912: 0.9590995812013621, 56212: 0.9586943853495661, 55148: 0.9586897593232472, 47302: 0.9586008334515675, '647613': 0.9585468825661858, 85762: 0.9580352003379261}"
23,23,648692,"{101515: 0.9746512342799192, 89191: 0.9702743010879706, 6188: 0.9702719932519989, 63320: 0.9690579320138123, '580015': 0.9690362614424982, 97246: 0.9687587694509351, 99926: 0.9681511102064342, 47726: 0.9678169794733867, 84650: 0.9675974297847537, 90100: 0.9672835147742934}"
24,24,648713,"{'643835': 0.9683682072668092, 106361: 0.9678731391323986, 113555: 0.967258228354418, 30971: 0.9667343204335953, 80864: 0.9666967724449798, 89686: 0.9665276945089923, 13600: 0.9659037235915464, 113812: 0.9658963950845634, 101515: 0.9658218034944708, 111194: 0.9655832565423925}"
25,25,648714,"{83873: 0.9860775357167517, 109468: 0.9860154507546768, '603649': 0.9858214802332553, 112568: 0.9857859598453453, 95132: 0.9829331957456248, 111585: 0.9823908983676721, 41254: 0.9819786068958359, 97946: 0.981889545036372, 51940: 0.9816422302359243, 109153: 0.9808893486533626}"
26,26,648763,"{102060: 0.9847127624758608, 87903: 0.981773387573745, 111912: 0.9810990120880139, 35767: 0.9809631009909993, '620624': 0.9808351751422455, 108926: 0.9805471876276405, 110868: 0.9801566395152191, 90100: 0.9801485144241179, 97246: 0.9801468464834111, 102043: 0.9801148628403623}"
27,27,648794,"{93744: 0.9585611914008578, 84045: 0.9562303153428178, 89003: 0.9562292039378434, '641156': 0.9553415724782904, 111194: 0.9536122470510067, 89191: 0.9521212166745835, 114740: 0.9516461398726775, 84040: 0.9515110673124705, 30406: 0.9505157905680547, 100333: 0.9499325530925818}"
28,28,648805,"{10398: 0.9787204121275822, 97246: 0.9774774599055244, 97247: 0.9767601156936445, 85812: 0.976719848309366, '583435': 0.9766655645455365, 102060: 0.9760882005631034, 87903: 0.9758524828209219, 90100: 0.9751810975296926, 98548: 0.9748304898575858, 97248: 0.9746361860271658}"
29,29,648807,"{84891: 0.9853188407036014, '635738': 0.9852298431993439, 95099: 0.9848646756240387, 95933: 0.9828335876098839, 99911: 0.9828315575860543, 105982: 0.9825955234004625, 112568: 0.982563751838724, 95132: 0.9824507180520371, 93003: 0.9823982511063917, 101390: 0.9816012091519473}"
30,30,648820,"{'628645': 0.9833323949580375, 101097: 0.9827845051772538, 111481: 0.9825201045446953, 46706: 0.9821687995989035, 114450: 0.9820649741724957, 114747: 0.9819502570688328, 103848: 0.981352367935964, 19695: 0.9810150541116403, 18532: 0.9808951720670368, 110804: 0.9807625516363756}"
31,31,648855,"{111472: 0.9845997524409518, 99911: 0.9804011709899436, 110767: 0.9793621227822087, '426713': 0.9792805435199078, 78753: 0.9792724165919069, 2786: 0.9779008931853528, 101390: 0.9778242645671771, 84040: 0.9778117901712129, 103096: 0.9777746497158523, 103868: 0.977690788139342}"
32,32,648859,"{102060: 0.9810512485687068, '644724': 0.9800278971053528, 15846: 0.9782065233488879, 84891: 0.9760759057355072, 94306: 0.9760623956167515, 95933: 0.9760062982652966, 102896: 0.9751526415413241, 7352: 0.9750428493624111, 99622: 0.9749858498138163, 113794: 0.9747567287543449}"
33,33,648874,"{102060: 0.98515778294205, '610233': 0.9831994317019649, 41754: 0.9831000435038759, 101961: 0.9830933903897938, 18686: 0.9830742897556428, 691: 0.9828042397182848, 54918: 0.9826247158920389, 8594: 0.9824255811448612, 109154: 0.9824098829262551, 95132: 0.9822566836078191}"
34,34,648932,"{96824: 0.9814993041510875, 35377: 0.9801991480240696, 38860: 0.978586842084885, '648763': 0.9785803563832234, 47512: 0.9780910860834391, 99181: 0.9780631258459329, 39893: 0.977143281012895, 35602: 0.9768966915455917, 26757: 0.9765664425746319, 4057: 0.9765029006386791}"
35,35,648954,"{96967: 0.9565505958980175, 5805: 0.9553529974720139, 91364: 0.9552587118536319, 35808: 0.954552771407742, 84540: 0.9545238919617258, 30884: 0.9544169974922687, 106773: 0.953973728006734, 30406: 0.9539122533236882, '378169': 0.9535331421466312, 25449: 0.9528278864040836}"
36,36,648959,"{'519924': 0.9689763523813129, 102650: 0.9685498846497911, 113691: 0.9679136469911527, 102060: 0.9674549687449524, 73847: 0.9673152048707611, 101328: 0.9671448739703415, 102308: 0.9670328281109312, 480: 0.9660652116472408, 101506: 0.9657845181280043, 113395: 0.9654004149003891}"
37,37,648967,"{32346: 0.9831438346967275, '600485': 0.9821943830026962, 103330: 0.9815228456128684, 109913: 0.981100364914148, 42033: 0.9805764448122183, 103868: 0.9803332607805626, 44249: 0.9802383166239359, 99126: 0.9799104040698585, 33442: 0.9797398198255101, 99656: 0.9795761228971365}"
38,38,648970,"{55193: 0.9740645038716419, 113812: 0.9736868194353647, 54918: 0.9734502433187303, 83040: 0.9725997234436847, '636206': 0.9722363416497684, 96667: 0.9718048383614674, 37711: 0.9714269718203818, 4732: 0.9712791286867825, 114330: 0.9712033912774289, 113929: 0.9710853651725492}"
39,39,648971,"{110767: 0.9836508755358138, 103868: 0.9832877808751204, 83040: 0.9827632173276872, 73844: 0.9824680283173355, 28783: 0.9819087911334716, '565717': 0.9815543272407995, 111472: 0.9815214295735588, 107498: 0.9807253300620792, 54918: 0.9804993000133424, 87903: 0.9803034462200397}"
40,40,648995,"{35209: 0.9777131974944385, 100440: 0.9767228501377618, '627113': 0.976450425707624, 45104: 0.9761927719744041, 43016: 0.9760697791068814, 86154: 0.9759698202819731, 29931: 0.9759224837702001, 103868: 0.9756609538048048, 16327: 0.975622918348949, 23512: 0.9755718999104774}"
41,41,649183,"{112743: 0.9744124930650271, 74871: 0.9679485812898502, 87817: 0.9674533651624391, '553390': 0.9674144375266941, 99609: 0.9671974578781242, 82397: 0.9664246062896844, 90100: 0.9658356530769692, 47825: 0.9656679875532713, 33746: 0.9656631247806031, 891: 0.9646517567915098}"
42,42,649203,"{30406: 0.9715660401103087, 106773: 0.9706661908136112, 33175: 0.9688057021982165, 50631: 0.9683299242020573, '645474': 0.9680567001971299, 50351: 0.9678211401995117, 29619: 0.9675636891872599, 107425: 0.9675355917953411, 30947: 0.9675003229156274, 110637: 0.967477931103415}"
43,43,649216,"{98976: 0.9650981963808276, 103096: 0.9634068552743936, 52972: 0.9615460663377121, 99389: 0.9613416174478385, 38020: 0.9610934843415322, 44391: 0.9608843285551297, 107425: 0.9606592431151468, '528154': 0.9605832566948422, 47156: 0.9604324345955844, 49033: 0.9604289972879508}"
44,44,649222,"{1515: 0.9693981499958219, 30884: 0.9668333471154302, 113163: 0.9651468261019243, 32274: 0.964957645584539, 103505: 0.96458717110023, 99017: 0.964382903105801, 110183: 0.963986546357833, 103868: 0.9638616712777053, 52340: 0.9632127045533638, '642423': 0.9632012803031501}"
45,45,649243,"{112638: 0.9514683133358847, 113415: 0.9373262259122443, 104244: 0.9365231160820573, 85976: 0.9358022787226464, 30552: 0.9354565910064957, 112275: 0.9352979708803228, 100020: 0.9352928259139663, 50666: 0.9351459880413624, 5294: 0.9349840438106484, '644354': 0.9348690554483284}"
46,46,649283,"{107029: 0.9743802355709248, 53747: 0.9694594697532257, '649282': 0.969153925797581, 44581: 0.9691119181056022, 108005: 0.9680998217471923, 111194: 0.9679813508415684, 31977: 0.9677114306194435, 108948: 0.9675552770762066, 97807: 0.9673929871406591, 28788: 0.9672597174461417}"
47,47,649296,"{102060: 0.9806432539383649, 46039: 0.979952535461034, 73847: 0.9796903759899777, 89945: 0.9791324652036418, '627311': 0.9791238371562523, 32693: 0.9789340131434725, 86037: 0.9789232879591725, 46706: 0.978791538044384, 37000: 0.9787310924517828, 6188: 0.9785113664813472}"
48,48,649302,"{97248: 0.9868428603197903, 110868: 0.9847996945517375, 97246: 0.984753782776711, '649301': 0.9839452105561172, 97247: 0.9827996846259087, 110199: 0.9824153075606243, 83040: 0.9823859306159084, 113812: 0.9820187765967641, 89003: 0.981245007700406, 37187: 0.9810931591599727}"
49,49,649303,"{97248: 0.9853469444066343, 110868: 0.9852744639204608, 97246: 0.9842413025237378, 101515: 0.9841244853721505, 37187: 0.9830113309379341, 83040: 0.9817299207086327, 97247: 0.9814247867701654, 102060: 0.9814174573229026, 108926: 0.9805113886858043, '649301': 0.9802589924963031}"
50,50,649305,"{47243: 0.9668738319492796, 42033: 0.9666140547992028, 45916: 0.9654524999665004, 98588: 0.9637617634805117, 9886: 0.963721444960719, '635586': 0.963010695087279, 104242: 0.9629566459663473, 28788: 0.9629061351639748, 102817: 0.9624376679945769, 114669: 0.9620628871961102}"
51,51,649306,"{110868: 0.9902962226891204, '649301': 0.9880518214301711, 37187: 0.9875065449544853, 110199: 0.9866055114669269, 30946: 0.9864469628642855, 111845: 0.9862185817748256, 28779: 0.9861354554237143, 102060: 0.986065091548707, 97246: 0.9858342054164075, 105186: 0.9852203628012437}"
52,52,649308,"{84650: 0.9807096477919517, 110868: 0.9805211760368646, 97248: 0.9802179712534287, 99926: 0.97983450679944, 97246: 0.9795467668699458, 36406: 0.979252841419567, '649306': 0.9790170052349805, 83040: 0.9786386233843966, 105203: 0.9785851770632717, 101515: 0.9782039057884202}"
53,53,649309,"{97608: 0.9865295578115592, 95362: 0.9860800271987239, 34216: 0.985850009460798, '649303': 0.9856277866898614, 30027: 0.9855011517716955, 39858: 0.9854438629088696, 1317: 0.9850145035363654, 39138: 0.9847805456896531, 40826: 0.9846865759333535, 39440: 0.9844326029880441}"
54,54,649310,"{64984: 0.9872311136346957, 2784: 0.9857431898047606, 34216: 0.984858809583657, 40826: 0.9847294716616738, 142: 0.9845193403644541, 32487: 0.9841951096394601, 102060: 0.9840572135003285, 39858: 0.9837348244994407, 7352: 0.9836552338335767, '649302': 0.9830761936018237}"
55,55,649311,"{105186: 0.9850350355373237, 37187: 0.9840297001441776, 87903: 0.9838947037811782, 164: 0.9833614575906332, 32131: 0.9830507382806136, 102060: 0.9829945800216513, 101970: 0.9829295017130819, '649308': 0.9828435356569383, 108926: 0.9825191685668886, 83077: 0.9824829190647455}"
56,56,649312,"{39858: 0.9884868461214386, 142: 0.9884451872770653, '649301': 0.9879233945577331, 47823: 0.9874743273580092, 39440: 0.9872704416311514, 2784: 0.9872529637811266, 7352: 0.9871868467102787, 95362: 0.9871146974678183, 32487: 0.9867337781190197, 34216: 0.9867330744184187}"
57,57,649313,"{110199: 0.9883041362324582, 44456: 0.9866934489051677, 97248: 0.9862670282937271, 37187: 0.9858588449464849, 102060: 0.9858173157928507, '649310': 0.9856089659359661, 113395: 0.9851773618446554, 13600: 0.9851084508832698, 97246: 0.9847878306771147, 87903: 0.9846322769191344}"
58,58,649317,"{87903: 0.9881284728960134, 97248: 0.9867023510979905, 102060: 0.9863319435230145, 110868: 0.9860898138565065, 105186: 0.986017520651398, 164: 0.9854358838788249, 29299: 0.9850390591926375, 83040: 0.9850131338528751, 112866: 0.9849096418486905, '649309': 0.9848825923341035}"
59,59,649430,"{101801: 0.9545674719326984, 46896: 0.9493657557630667, '649428': 0.9489688010783338, 20465: 0.9481787050390823, 95989: 0.9480560429157008, 104849: 0.947460275561115, 102314: 0.9470871887460254, 101658: 0.9467498763284375, 472: 0.9465081516392618, 33836: 0.9459137965732657}"
60,60,649455,"{'627677': 0.9814496009060327, 112780: 0.9811965562767809, 112663: 0.9810255624820131, 105455: 0.9810244480692222, 100716: 0.9799777872970469, 101455: 0.9798573602130124, 111844: 0.9789446385282606, 94466: 0.9789309992134256, 102868: 0.9787584496753426, 100681: 0.9785288644116757}"
61,61,649480,"{'608964': 0.9870766958024322, 47893: 0.986996997560927, 471: 0.9867928229778946, 111519: 0.9866599308606245, 30512: 0.9864999335400605, 16921: 0.9864246272227887, 105054: 0.9863943836877394, 109463: 0.9863802763366154, 96246: 0.9861673964747213, 292: 0.9860524436891913}"
62,62,649548,"{111845: 0.9775447193738482, '638352': 0.9764922053878928, 89003: 0.9756512904350993, 878: 0.9743574795984651, 97248: 0.9734885495235108, 46148: 0.9732407224067251, 108570: 0.9731220085689901, 82636: 0.9724835455740789, 88371: 0.9721034154779791, 48187: 0.971883113516242}"
63,63,649562,"{33507: 0.9564383028585312, 108604: 0.9559122039470115, 32128: 0.9551081004981529, '647832': 0.9544353165795282, 104414: 0.9542978237546688, 33458: 0.9536012952723721, 110199: 0.9534888755782776, 56206: 0.9533994256242051, 98548: 0.9528756008261947, 41802: 0.9528627500245593}"
64,64,649586,"{28783: 0.9871328362361678, 54938: 0.9867665347430115, 102992: 0.9862010593487199, '644538': 0.9860437330566522, 236: 0.9858793419652215, 97: 0.9856180785371088, 58319: 0.9856101799206148, 33655: 0.9855445363578441, 101787: 0.9854622417206677, 110767: 0.9854218503934895}"
65,65,649612,"{30884: 0.9687436471206606, 44463: 0.9681605633580187, 30406: 0.9678509162431225, 95511: 0.967827831557195, 106822: 0.9669717970989146, '647113': 0.9665180723952818, 29718: 0.9661170741561566, 511: 0.9661160480639313, 43408: 0.9660741091855242, 32419: 0.9659704200136671}"
66,66,649638,"{'644378': 0.974349340338812, 47254: 0.9739495399472061, 56038: 0.9738695067817714, 73847: 0.9732549349604526, 32419: 0.9731605533909805, 41537: 0.9730409447921977, 29780: 0.9730040356410675, 102060: 0.9729901827922652, 102384: 0.9728923892179416, 47339: 0.9728466478299655}"
67,67,649678,"{3041: 0.9800070037504277, 97213: 0.9797750773322231, 44673: 0.9794931982125377, '649444': 0.9790258752813226, 95329: 0.9785995637497715, 42808: 0.9785796579753097, 45042: 0.9784925921695127, 45308: 0.9782310708368132, 41369: 0.9781191298270645, 29779: 0.9779482712814384}"
68,68,649714,"{29299: 0.9681010147591299, 44456: 0.9677356950485143, 41670: 0.966980551782827, '457772': 0.9663360750437551, 8791: 0.9638880826877267, 34129: 0.9635589409676735, 19526: 0.9629726269617376, 84045: 0.9629462806650002, 87223: 0.9627468297093013, 98403: 0.9624560682609062}"
69,69,649715,"{106879: 0.9884816741840663, 29851: 0.9884195752074135, 109287: 0.9883134312747212, 5964: 0.988277832978512, 97900: 0.988256426672685, 33239: 0.9882072771974011, 30260: 0.9880394947661173, 103429: 0.987860722660178, '649526': 0.9877505961615584, 35616: 0.9876467573147718}"
70,70,649732,"{'611660': 0.9826066973438159, 87036: 0.9821890671204293, 97657: 0.9817988565266373, 84221: 0.981714263196469, 110868: 0.9813072215134583, 84891: 0.9813018661702094, 87903: 0.9812608173147761, 95099: 0.9812116048615439, 112554: 0.9811663813742958, 85070: 0.9810160764371695}"
71,71,649784,"{146: 0.9733174399748574, 109468: 0.9721696133925861, 10498: 0.9704832221289991, 111585: 0.9696057254892363, 102060: 0.96936976402475, 98403: 0.9682450034071264, 113797: 0.9680366913001468, '511928': 0.967707200786512, 18480: 0.9676918204177682, 106548: 0.9675733155627418}"
72,72,649816,"{'644650': 0.9789985948580128, 102060: 0.978135497807901, 29299: 0.9771794940337927, 18546: 0.9770280881707448, 93233: 0.9764678942282129, 2781: 0.9761978502864305, 94832: 0.9758351768610051, 28779: 0.9756583230703145, 80211: 0.9755930298809198, 105186: 0.975436873400174}"
73,73,649837,"{106266: 0.9627119426544406, '647819': 0.9600020674207906, 70335: 0.9575270353038448, 113447: 0.9575246838122684, 33249: 0.9570768830258776, 98166: 0.9569800500098161, 99781: 0.9569739847053769, 113246: 0.9567697537773143, 65202: 0.9558867698191227, 55149: 0.9552942869203563}"
74,74,649925,"{4633: 0.9565924474423716, 55484: 0.9551440687781996, 89470: 0.9543228813464582, 84891: 0.9535586600083694, '645328': 0.9534426289828737, 55485: 0.9532531516360075, 102239: 0.9528394832655979, 57507: 0.9522713583735993, 42480: 0.9520087591617402, 112743: 0.9518783481377024}"
75,75,649950,"{'649444': 0.9856548038517722, 105186: 0.9835403863494518, 107570: 0.9831374847687454, 97248: 0.9829897036565368, 110199: 0.9821072548805673, 102060: 0.9821036524892707, 95099: 0.9819886523306686, 105550: 0.9815528295376663, 112303: 0.9814030703678572, 110946: 0.9809668358670384}"
76,76,650093,"{54918: 0.9731964421124877, 534: 0.971520939226553, '592174': 0.9709338955400236, 113929: 0.97057799540432, 106548: 0.9689457582114565, 50656: 0.9682211055080573, 102060: 0.9682159669522162, 109150: 0.9681486817580657, 103409: 0.9676480187044856, 107570: 0.9672285190113642}"
77,77,650211,"{97946: 0.9737098097946315, 110847: 0.9707703479326156, 36370: 0.9699742345289761, 84221: 0.9694731118950372, 98591: 0.9694716549897217, 36182: 0.969160992188241, 112554: 0.968895322735784, '646593': 0.968546216713861, 10339: 0.9678394875994932, 88436: 0.9677339419601912}"
78,78,650232,"{102837: 0.9836913455484846, 114702: 0.9835974740787643, 108397: 0.9829051682716802, 51374: 0.9826469391445034, 110530: 0.9824528214047898, 77570: 0.9824476163330825, 35767: 0.9823407330362454, 101432: 0.9821288932352351, '359580': 0.9818834245074074, 112866: 0.9813998962692966}"
79,79,650233,"{58492: 0.9734627963544229, 47302: 0.9709135370913466, 1504: 0.9701294109083065, 102881: 0.9694423326278062, '635896': 0.9691598454334125, 27618: 0.9689674369167244, 37417: 0.9680639345536829, 763: 0.967992290719312, 66478: 0.9672296239269622, 23112: 0.9670993486013237}"
80,80,650270,"{109468: 0.9706062652368217, 111585: 0.9703276825455965, '466316': 0.970091046763135, 102308: 0.9686113630944055, 41254: 0.968549182292648, 105804: 0.9681496133902677, 112733: 0.9670017092140981, 86512: 0.9669254758157604, 106822: 0.966847499998224, 102060: 0.966771913724023}"
81,81,650274,"{'546383': 0.9594440818402893, 16680: 0.9580923901411929, 37159: 0.9549193149790277, 518: 0.9527798006682678, 32134: 0.952188924059117, 20817: 0.952001131206344, 44456: 0.9519848409915416, 29931: 0.9519568143113318, 106822: 0.951304620816174, 511: 0.9508060015812063}"
82,82,650298,"{'636209': 0.968700137973475, 90558: 0.9671825004818981, 97246: 0.9669525399917193, 30884: 0.9669110354724222, 33564: 0.9662977788341615, 30971: 0.9660122089595884, 35253: 0.9652566292007633, 322: 0.965193245068905, 89003: 0.965041872729953, 43631: 0.9650016686085764}"
83,83,650332,"{30884: 0.9752772240689599, 102060: 0.9700334252363964, 16276: 0.9696490186611801, 30971: 0.9689817019084943, 35253: 0.9679586287849322, 106548: 0.967161735583227, 83040: 0.9671148321731113, 32419: 0.9663046851166527, '636209': 0.9662582657197786, 97246: 0.965583766038966}"
84,84,650354,"{'644998': 0.9657238068728955, 85519: 0.9656838939212609, 101015: 0.9646540106211454, 110868: 0.9634751219166288, 84575: 0.9613676182795853, 97248: 0.9610158242265501, 30971: 0.9602033797913957, 81841: 0.9602021384130901, 97246: 0.9600558320073659, 82943: 0.9599421236174157}"
85,85,650373,"{39826: 0.9765430177073006, 102060: 0.9753639574288864, 37539: 0.9744242867937972, 47253: 0.9730011966525054, 33445: 0.9723968936180601, 30915: 0.9723608692902762, '628043': 0.9723105296861339, 110868: 0.9712441314551401, 114982: 0.9712268521207548, 45469: 0.9711113043075043}"
86,86,650374,"{33834: 0.966274921233811, '644345': 0.9661338911590435, 107425: 0.9657117703057568, 41537: 0.9647373979606013, 106822: 0.9646886124659179, 43408: 0.964370095716008, 98403: 0.9637998063174747, 30406: 0.9632709361142049, 32218: 0.9625048536181735, 49033: 0.9623323990146312}"
87,87,650383,"{109153: 0.9843940046583705, 95132: 0.9840927081942397, 105186: 0.9840717822803999, 84221: 0.9839072475986909, 113639: 0.983861043276482, 235: 0.9837859932631438, 28798: 0.9836563799001325, '592174': 0.9836131239675163, 33655: 0.9835890967222545, 87903: 0.9834387649942539}"
88,88,650470,"{30346: 0.9702242251455384, 97639: 0.966504634988482, 13142: 0.9650792832728926, '638458': 0.9643973532778357, 103348: 0.9639191129986864, 105992: 0.9638322476244815, 114301: 0.963373547886948, 89316: 0.9632483377506615, 108552: 0.9631061989781244, 5759: 0.9630134589417896}"
89,89,650498,"{73844: 0.9882741378491918, 83759: 0.9869608512227038, '644538': 0.986556130811511, 55149: 0.985717253360471, 2947: 0.9849975848115732, 95132: 0.9849062920118965, 99389: 0.9847906053605427, 48240: 0.984682717865924, 11386: 0.9846691675849822, 102060: 0.9845392156592316}"
90,90,650510,"{480: 0.9667337747742967, '296594': 0.9636517364791979, 46706: 0.9629460492109995, 109697: 0.962891416988124, 106578: 0.9622521398119478, 18850: 0.9617682295886272, 84040: 0.9616471511559893, 99021: 0.9616361552903635, 37962: 0.961561589246902, 73844: 0.9615546421086758}"
91,91,650588,"{47302: 0.9760526149011053, 102060: 0.973644712941815, 25449: 0.9719759111082852, 38778: 0.9698343399376191, 85070: 0.9696285124604258, 33445: 0.9692777262470071, 110139: 0.9689820689046909, 44456: 0.968781413364318, 113187: 0.9686704377968224, '643777': 0.968647862165677}"
92,92,650631,"{103018: 0.9672544570257171, 80211: 0.967202590223841, 83040: 0.9666693345671694, 10806: 0.966636054725706, 104957: 0.9659893161693268, 113496: 0.9651118938334732, 96771: 0.9647176893250742, 94856: 0.9646985893069578, 97246: 0.9645630103280942, '616938': 0.963833585382273}"
