,Unnamed: 0,original,duplicate
10,10,648221,"{648221: 110.11017557836298, 542745: 60.45512405876223, 497025: 60.397453771740935, 635567: 59.5846185023134, 460150: 58.40740129268295, 601521: 58.05169451334835, 272115: 57.950616091545086, 479921: 57.7548882881412, 338967: 57.473790635295536, 611031: 57.33776317694049, 111472: 0.9795867807312287, 32131: 0.9776449872358797, 103581: 0.9770785867899051, 101322: 0.9764793213282408, '614764': 0.9762003410024932, 35808: 0.9761583271828552, 89349: 0.9755738906581555, 891: 0.9755407728018699, 30406: 0.9753323267342082, 110199: 0.9748282479056952}"
11,11,648237,"{648237: 142.39604450335298, 648247: 80.55866444262792, 648243: 69.13656267766075, 657319: 67.09835471859077, 657312: 63.0777986416834, 657325: 60.06092154670103, 564133: 56.47917370546904, 550419: 55.829512505039375, 459020: 54.50905127376827, 333053: 54.19368212689951, 49033: 0.9817365319038884, '634222': 0.9805820935719304, 51732: 0.9798117296295188, 47526: 0.9794443998878691, 97248: 0.9791567727781259, 105982: 0.9787644073609443, 30406: 0.978660159622176, 96771: 0.9785706953375799, 73844: 0.9784850939337335, 62846: 0.9784688273946982}"
12,12,648238,"{648238: 110.44215520184973, 631192: 63.49729632886987, 631884: 56.77474140070173, 608090: 53.88326326049335, 645216: 52.17648118443019, 592669: 51.091889277714884, 633524: 50.47018298562384, 581347: 49.186163699529075, 590070: 48.42889790228231, 594101: 48.35346026676656, 48894: 0.9806907310633439, 102060: 0.9794654131870789, 100194: 0.9781946434537948, 110069: 0.9778181062529469, 625: 0.9777519797952926, 22076: 0.9776902940868623, 47583: 0.9776520443954345, 95132: 0.9775286062012254, '641790': 0.9772829597306658, 51374: 0.9770561221001463}"
13,13,648279,"{648279: 119.33769363473215, 310429: 53.87386885400995, 663618: 53.26209938573857, 370520: 52.78746248320204, 258525: 52.68483951159336, 433536: 51.91081943312683, 293934: 51.709418522690456, 613625: 50.80772790721845, 501650: 50.63715264676222, 645521: 50.19892060379818, '619472': 0.9818512704979947, 89003: 0.9802734855066504, 24325: 0.9794464780147275, 111194: 0.9766364717508732, 97246: 0.9747932623921914, 32346: 0.9744935863447225, 16276: 0.9740085483640387, 112030: 0.9738814407801952, 31449: 0.972971248979731, 43631: 0.9728329821858913}"
14,14,648285,"{648285: 126.25230347295464, 476868: 58.63138417181848, 246760: 55.03970455935046, 596244: 55.00622819492576, 303444: 54.44053867023016, 373262: 53.998700927337154, 335598: 51.465479177601935, 252383: 51.03473964370533, 252384: 51.03473964370533, 645669: 50.51933351712432, 80211: 0.979036079796653, 49988: 0.9767395915502324, 95099: 0.9766425521817449, 98006: 0.9762236593460687, 112554: 0.9760126666148938, 34248: 0.9757774616224202, 102060: 0.9757010002376235, 84040: 0.9755997019150128, '643259': 0.9752682215729648, 97657: 0.9751814120703745}"
15,15,648352,"{648352: 142.3473170458876, 623965: 68.58838124724247, 338682: 64.122429907921, 259296: 64.06614777111469, 246080: 63.55265894507582, 713338: 63.51787775063276, '363358': 62.303171294511095, 543935: 62.014458768733284, 258493: 61.68903039808747, 307676: 61.41395459422174, 113413: 0.9764970937422739, 19139: 0.9758227109888553, 99926: 0.9752918114014152, 101015: 0.9738122427143172, 102314: 0.9731015472755836, 113183: 0.9730758138065643, 100793: 0.9725619033541893, 43015: 0.972538738658179, 107101: 0.9721261959498722, 101801: 0.9717633070372226}"
16,16,648497,"{648497: 87.37887683069998, 837579: 58.9903597966581, 613826: 56.48503914058545, 640823: 55.7881402279581, 259430: 55.16321322580802, 601989: 54.74245037636871, 653707: 53.800818990381146, 630666: 53.675852649426965, 354870: 53.32165287507867, 641882: 53.26461882167713, 97246: 0.9882650312404282, 87903: 0.9865990209925088, 97247: 0.9860469115617174, 102060: 0.9856016417385756, 95472: 0.9843469394348799, 83040: 0.984132029814353, '627717': 0.984047192766205, 95132: 0.9838844897712336, 104012: 0.9837475106718021, 95099: 0.9836652937108789}"
17,17,648513,"{648513: 108.53865047663447, 294929: 64.12937155437554, 301602: 61.85274957222633, 562895: 60.69506465963578, 578886: 59.745955564538505, 597922: 59.544176790132596, 407969: 59.391454663536194, 351033: 59.293406097760986, 297115: 59.27709158624509, 633827: 59.241857075632176, 109427: 0.9775499299951599, 113627: 0.9760067258641049, 83873: 0.9754151178654303, 107703: 0.973714496327236, 84040: 0.9734924959845979, 103676: 0.9731252508078544, 45430: 0.9729611793095438, 106098: 0.9729359463649238, 95132: 0.9726591577868073, '615513': 0.972236059908664}"
18,18,648602,"{648602: 144.6353539661974, 612241: 63.791598247256175, 628878: 63.26162221104586, '629359': 62.67102107981867, 628943: 61.27674570855626, 625016: 61.27219067019328, 641447: 60.896257062631754, 611990: 60.65475149616573, 651442: 60.571686376302324, 426333: 60.41830506732606, 89003: 0.9772924543853665, 89004: 0.9732497611224808, 97248: 0.9732384294239217, 89005: 0.9729918471243999, 9880: 0.97110257841247, 111194: 0.9710988972118164, 99926: 0.9699812242454531, 104579: 0.9698613294432125, 113470: 0.9697201628315039, 110199: 0.969665950296294}"
19,19,648609,"{648609: 245.61139953093794, 657909: 63.65989320085949, 452847: 63.152730130031614, 439456: 62.22897081002859, 262090: 61.708772036406174, 449591: 61.00874201410861, 490431: 60.0658843433804, 427303: 59.813660404574314, 245800: 59.39220477433497, 429548: 59.37121760445101, '597325': 0.9505473435675497, 66249: 0.9488897284809168, 16370: 0.9478225394712009, 70606: 0.9471637115168492, 133: 0.9470604124346134, 16256: 0.946972408611395, 687: 0.9467040302961841, 85091: 0.9465973951443817, 40517: 0.9463982587236541, 16622: 0.9463462402863293}"
20,20,648632,"{648632: 104.97219408292744, 577228: 50.38719015294696, 469489: 46.61884246830617, 412676: 46.258013412864294, 259172: 45.68784284438666, 300758: 45.37184437245247, 358087: 44.7727607287082, 404858: 44.57978844417747, '443387': 44.49079475466014, 308912: 44.32993227523613, 110767: 0.9880029365829979, 95132: 0.9876032033417349, 243: 0.9869967272807466, 87903: 0.9867823709803631, 105982: 0.9864021230477497, 32693: 0.9863419937509313, 96771: 0.9860346708996542, 84221: 0.9860004837871221, 33655: 0.9859975190407835, 87036: 0.9859156464427198}"
21,21,648682,"{648682: 145.41652831679016, 610177: 73.65509176044812, 586575: 65.00215114313232, 576537: 63.74866387099797, 663179: 63.72587277366452, 844728: 62.58705348587471, 643152: 62.42279503223925, 585513: 62.2951615860319, 426514: 61.69000992493664, 648958: 61.58092137356877, 33976: 0.9759139884303454, 52015: 0.9754195656349639, 28776: 0.9742064613523694, 104913: 0.9737245650902039, 32651: 0.9734799422083424, '616752': 0.973472379486077, 73844: 0.9734442158145159, 109485: 0.973387239252127, 101244: 0.9731986130236915, 106822: 0.9730769251967685}"
22,22,648686,"{648686: 191.46695133431888, 666087: 72.31561199015668, 591011: 68.29742093669068, 307690: 68.16386376067955, 645599: 67.00088254749213, 656192: 66.86788547707341, 270714: 65.99408643200064, 644882: 65.72685379120166, 599309: 65.1948880402802, 274534: 65.18202243863362, 34597: 0.968165329296102, 102591: 0.9613838252842437, 46118: 0.9606058325964011, 54549: 0.9591251676536903, 82912: 0.9590995812013621, 56212: 0.9586943853495661, 55148: 0.9586897593232472, 47302: 0.9586008334515675, '576807': 0.9585468825661858, 85762: 0.9580352003379261}"
23,23,648692,"{648692: 127.86168482491411, 565085: 65.33879623189132, 374007: 63.538611539011704, 263773: 63.362866868907574, 409868: 63.283729095653236, 620735: 63.05262322366853, 230696: 62.57562202594707, 234821: 62.07920843535804, 569040: 61.99584774098445, 545445: 61.88871728574876, 101515: 0.9746512342799192, 89191: 0.9702743010879706, 6188: 0.9702719932519989, 63320: 0.9690579320138123, '580015': 0.9690362614424982, 97246: 0.9687587694509351, 99926: 0.9681511102064342, 47726: 0.9678169794733867, 84650: 0.9675974297847537, 90100: 0.9672835147742934}"
24,24,648713,"{648713: 146.0042712149015, 648931: 84.45083870543185, 661516: 74.6566106670125, 652347: 71.37124408454761, 305842: 68.82196339706269, '272849': 68.54014327271783, 560207: 68.4427522965761, 550841: 67.64434018380324, 308002: 67.53028568460236, 629902: 67.11036883752467, 113163: 0.9683682072668092, 106361: 0.9678731391323986, 113555: 0.967258228354418, 30971: 0.9667343204335953, 80864: 0.9666967724449798, 89686: 0.9665276945089923, 13600: 0.9659037235915464, 113812: 0.9658963950845634, 101515: 0.9658218034944708, 111194: 0.9655832565423925}"
25,25,648714,"{648714: 104.86907715713163, 652013: 71.52115197070458, 652360: 68.88617713843318, 596468: 67.23480534100302, 590282: 65.05416305354088, 585130: 63.51312533783968, 582825: 62.48727100308, 583081: 60.64017186215593, 576654: 60.31944664197172, 640958: 59.79781306014824, 83873: 0.9860775357167517, '603649': 0.9860154507546768, 102060: 0.9858214802332553, 112568: 0.9857859598453453, 95132: 0.9829331957456248, 111585: 0.9823908983676721, 41254: 0.9819786068958359, 97946: 0.981889545036372, 51940: 0.9816422302359243, 109153: 0.9808893486533626}"
26,26,648763,"{648763: 88.62949969037038, 648767: 57.985892501104786, 648855: 53.91784647986196, 594441: 51.01435582756068, 644430: 50.86092085738731, 620624: 49.98063303025667, 624407: 48.86641737379694, 590488: 48.617860723217234, 595742: 48.29581460340409, 624149: 46.53966452673744, 102060: 0.9847127624758608, 87903: 0.981773387573745, 111912: 0.9810990120880139, '626261': 0.9809631009909993, 33655: 0.9808351751422455, 108926: 0.9805471876276405, 110868: 0.9801566395152191, 90100: 0.9801485144241179, 97246: 0.9801468464834111, 102043: 0.9801148628403623}"
27,27,648794,"{648794: 232.82360843152955, 637063: 79.03716812749796, 649816: 75.32150820511708, 654901: 73.98034781256476, 637055: 72.26815127375802, 635828: 71.64219461696973, 313930: 71.35145897651388, 445201: 70.50183134106457, 280550: 69.7412259427112, 445835: 69.37578118188527, '646755': 0.9585611914008578, 84045: 0.9562303153428178, 89003: 0.9562292039378434, 98302: 0.9553415724782904, 111194: 0.9536122470510067, 89191: 0.9521212166745835, 114740: 0.9516461398726775, 84040: 0.9515110673124705, 30406: 0.9505157905680547, 100333: 0.9499325530925818}"
28,28,648805,"{648805: 107.9924746064131, 644430: 60.02811943046987, 594441: 57.49493998649731, 620624: 56.16778517505914, 650666: 54.656181654861534, 593317: 54.62941268328205, 644882: 53.45245722485578, 702004: 52.51220845728665, 651442: 52.12805971787877, 310406: 51.492250563557974, '583435': 0.9787204121275822, 97246: 0.9774774599055244, 97247: 0.9767601156936445, 85812: 0.976719848309366, 101867: 0.9766655645455365, 102060: 0.9760882005631034, 87903: 0.9758524828209219, 90100: 0.9751810975296926, 98548: 0.9748304898575858, 97248: 0.9746361860271658}"
29,29,648807,"{648807: 84.59360801310696, 621353: 45.5813365723985, 535909: 44.1470645200714, 645455: 44.10452844032779, 309257: 43.962136400121445, '635738': 43.915867065519194, 421240: 43.33528373196027, 648532: 42.853221481595085, 406012: 42.80309906193973, 553919: 42.55894175876957, 84891: 0.9853188407036014, 18480: 0.9852298431993439, 95099: 0.9848646756240387, 95933: 0.9828335876098839, 99911: 0.9828315575860543, 105982: 0.9825955234004625, 112568: 0.982563751838724, 95132: 0.9824507180520371, 93003: 0.9823982511063917, 101390: 0.9816012091519473}"
30,30,648820,"{648820: 113.34271277180062, 632077: 33.16911162042513, 582954: 32.93214287815021, 738434: 29.256500351526977, 728591: 29.00742884767376, 604030: 28.74500909553115, 684477: 27.904384091275958, 863667: 27.70423591507955, 630102: 27.46169535932286, 299921: 27.291311219924605, 191: 0.9833323949580375, 101097: 0.9827845051772538, 111481: 0.9825201045446953, 46706: 0.9821687995989035, 114450: 0.9820649741724957, '582566': 0.9819502570688328, 103848: 0.981352367935964, 19695: 0.9810150541116403, 18532: 0.9808951720670368, 110804: 0.9807625516363756}"
31,31,648855,"{648855: 117.68309736791899, 648763: 57.539944160572205, '426713': 51.17616787857475, 646424: 49.09148305157423, 571784: 47.635598503778, 648767: 46.5098837777946, 649955: 45.913700829227835, 650498: 45.414042834740414, 656889: 45.30100348417858, 251508: 45.29579883467664, 111472: 0.9845997524409518, 99911: 0.9804011709899436, 110767: 0.9793621227822087, 113930: 0.9792805435199078, 78753: 0.9792724165919069, 2786: 0.9779008931853528, 101390: 0.9778242645671771, 84040: 0.9778117901712129, 103096: 0.9777746497158523, 103868: 0.977690788139342}"
32,32,648859,"{648859: 130.17520140214194, 691126: 55.17054256573356, 590488: 52.59089290299474, 651442: 51.835591561639106, 620624: 51.0089345289052, 637156: 50.75130628563222, 316197: 50.40701622360732, 666539: 50.175134263114174, 643121: 50.1548607763648, 757015: 49.72884311596716, 102060: 0.9810512485687068, 34: 0.9800278971053528, '644724': 0.9782065233488879, 84891: 0.9760759057355072, 94306: 0.9760623956167515, 95933: 0.9760062982652966, 102896: 0.9751526415413241, 7352: 0.9750428493624111, 99622: 0.9749858498138163, 113794: 0.9747567287543449}"
33,33,648874,"{648874: 103.49062155087755, 645669: 53.60043026713073, 612410: 52.96047813513835, 649866: 52.30342193275432, 645201: 51.70954363013443, 597922: 51.708011383948566, 590564: 51.29306618472786, 630666: 51.216533822729616, 624066: 50.37816793867087, 439799: 50.32605395332253, 102060: 0.98515778294205, 33655: 0.9831994317019649, 41754: 0.9831000435038759, 101961: 0.9830933903897938, '610233': 0.9830742897556428, 691: 0.9828042397182848, 54918: 0.9826247158920389, 8594: 0.9824255811448612, 109154: 0.9824098829262551, 95132: 0.9822566836078191}"
34,34,648932,"{648932: 138.68930400744838, 593871: 38.94325273513277, 594441: 32.08882307127662, 582678: 31.75821162782529, 232259: 31.718253741069617, 644088: 31.52555711224205, 659901: 30.999864987270264, 685367: 29.455257687504336, 816406: 28.43103029881094, 430327: 28.110225005525724, 96824: 0.9814993041510875, 35377: 0.9801991480240696, 38860: 0.978586842084885, '648763': 0.9785803563832234, 47512: 0.9780910860834391, 99181: 0.9780631258459329, 39893: 0.977143281012895, 35602: 0.9768966915455917, 26757: 0.9765664425746319, 4057: 0.9765029006386791}"
35,35,648954,"{648954: 185.54125622502391, 446629: 74.15966915155147, 575865: 74.02543550402685, 247011: 71.87623941912724, 435864: 71.09286237654831, 255962: 70.94911037881641, 311849: 70.64660546682362, 658481: 70.39752974038485, 440734: 70.26040012487708, 214809: 69.45708704776624, 96967: 0.9565505958980175, 5805: 0.9553529974720139, 91364: 0.9552587118536319, 35808: 0.954552771407742, '367064': 0.9545238919617258, 30884: 0.9544169974922687, 106773: 0.953973728006734, 30406: 0.9539122533236882, 102384: 0.9535331421466312, 25449: 0.9528278864040836}"
36,36,648959,"{648959: 189.22185221374423, 648777: 69.96986398670332, 647707: 62.83923251410739, 370909: 61.699269863622774, 553779: 60.63510049794834, 446422: 58.87670593759874, 603096: 57.80370697591803, 789733: 57.33380594766276, 563336: 57.1945997507765, '525812': 57.16855573298601, 46969: 0.9689763523813129, 102650: 0.9685498846497911, 113691: 0.9679136469911527, 102060: 0.9674549687449524, 73847: 0.9673152048707611, 101328: 0.9671448739703415, 102308: 0.9670328281109312, 480: 0.9660652116472408, 101506: 0.9657845181280043, 113395: 0.9654004149003891}"
37,37,648967,"{648967: 89.193864941514, 676044: 58.155653054049615, 628206: 56.342161017559036, 690295: 55.33355748684788, 510701: 55.1761245868935, 678425: 54.51126656530057, 625751: 53.533703406907975, 439772: 53.254256629546084, 809361: 53.1023514093744, 595409: 52.4810844910244, 32346: 0.9831438346967275, 45417: 0.9821943830026962, '600485': 0.9815228456128684, 109913: 0.981100364914148, 42033: 0.9805764448122183, 103868: 0.9803332607805626, 44249: 0.9802383166239359, 99126: 0.9799104040698585, 33442: 0.9797398198255101, 99656: 0.9795761228971365}"
38,38,648970,"{648970: 131.59501149180934, 248408: 63.694560787959965, 644939: 61.54926568185833, 332726: 60.69386273099404, 657283: 60.124600807220745, 324038: 59.968417118745165, '645547': 59.58321120092338, 615127: 59.30574677563988, 298692: 59.270007979426936, 660407: 59.15307008640887, 55193: 0.9740645038716419, 113812: 0.9736868194353647, 54918: 0.9734502433187303, 83040: 0.9725997234436847, 101759: 0.9722363416497684, 96667: 0.9718048383614674, 37711: 0.9714269718203818, 4732: 0.9712791286867825, 114330: 0.9712033912774289, 113929: 0.9710853651725492}"
39,39,648971,"{648971: 108.17136162013396, 648939: 58.94392266157549, 648938: 57.381025211444666, 419065: 52.26656861160514, 240494: 51.57476405415394, 622790: 51.117412956231405, 348570: 50.28972453584839, 418011: 50.095256316499416, 648550: 49.987474218755466, '360331': 49.71311540412832, 110767: 0.9836508755358138, 103868: 0.9832877808751204, 83040: 0.9827632173276872, 73844: 0.9824680283173355, 28783: 0.9819087911334716, 73847: 0.9815543272407995, 111472: 0.9815214295735588, 107498: 0.9807253300620792, 54918: 0.9804993000133424, 87903: 0.9803034462200397}"
40,40,648995,"{648995: 107.01397384321399, 649006: 77.36669706049722, '627113': 63.155191589039035, 630165: 53.554841977000194, 605091: 52.319534309845224, 595969: 52.16963897858931, 290416: 51.33398036018087, 427571: 50.91382440097006, 623768: 50.28827768805868, 262919: 50.207858209696724, 35209: 0.9777131974944385, 100440: 0.9767228501377618, 106429: 0.976450425707624, 45104: 0.9761927719744041, 43016: 0.9760697791068814, 86154: 0.9759698202819731, 29931: 0.9759224837702001, 103868: 0.9756609538048048, 16327: 0.975622918348949, 23512: 0.9755718999104774}"
41,41,649183,"{649183: 174.89706365589257, 484924: 71.89342491703523, 263401: 66.8136940196866, '553390': 64.28612141631896, 286500: 63.768404167866116, 282019: 63.65167601701935, 422230: 63.49153384043285, 465083: 62.301108936582715, 428619: 62.258320172368556, 239172: 62.14498012685805, 112743: 0.9744124930650271, 74871: 0.9679485812898502, 87817: 0.9674533651624391, 94832: 0.9674144375266941, 99609: 0.9671974578781242, 82397: 0.9664246062896844, 90100: 0.9658356530769692, 47825: 0.9656679875532713, 33746: 0.9656631247806031, 891: 0.9646517567915098}"
42,42,649203,"{649203: 166.03027940688685, 603613: 69.2369231254975, 640878: 65.90663467822877, 246134: 64.54527074693353, 648848: 64.15233512733377, 556950: 63.7370468365408, 458620: 63.67779654645639, 303385: 63.37729012150227, 256234: 62.96083048851654, 488624: 62.8967396864975, 30406: 0.9715660401103087, '645474': 0.9706661908136112, 33175: 0.9688057021982165, 50631: 0.9683299242020573, 73847: 0.9680567001971299, 50351: 0.9678211401995117, 29619: 0.9675636891872599, 107425: 0.9675355917953411, 30947: 0.9675003229156274, 110637: 0.967477931103415}"
43,43,649216,"{649216: 216.0899711275846, 649218: 53.649123437127365, 652424: 43.98931226960218, 880277: 43.89863896151869, 649251: 41.53633224736991, 728173: 41.248173060450206, 418884: 41.01914759075903, 459125: 40.55060959099681, 395488: 40.39157267873938, 669318: 40.035680313976314, 98976: 0.9650981963808276, 103096: 0.9634068552743936, 52972: 0.9615460663377121, 99389: 0.9613416174478385, 38020: 0.9610934843415322, 44391: 0.9608843285551297, 107425: 0.9606592431151468, 46680: 0.9605832566948422, '528154': 0.9604324345955844, 49033: 0.9604289972879508}"
44,44,649222,"{649222: 181.99224160591916, 242912: 67.3978967585488, 429445: 66.93226809088462, 426017: 65.90768617121957, 594328: 65.67674056323766, 445920: 65.21199615134137, 408951: 63.875708330171804, 626148: 63.04216128015111, 645494: 62.326213970219555, 607054: 61.855650513379324, 1515: 0.9693981499958219, 30884: 0.9668333471154302, 113163: 0.9651468261019243, '642423': 0.964957645584539, 103505: 0.96458717110023, 99017: 0.964382903105801, 110183: 0.963986546357833, 103868: 0.9638616712777053, 52340: 0.9632127045533638, 34275: 0.9632012803031501}"
45,45,649243,"{649243: 410.6346423676704, 411899: 132.8980775452699, 504812: 132.81127862948173, 408298: 132.69346704494487, 297321: 128.27187690343928, 268921: 127.25341230629151, 330607: 126.30152915273534, 493294: 124.23522463908789, 282201: 122.91993153796213, 328392: 122.11384981562075, '644038': 0.9514683133358847, 113415: 0.9373262259122443, 104244: 0.9365231160820573, 85976: 0.9358022787226464, 30552: 0.9354565910064957, 112275: 0.9352979708803228, 100020: 0.9352928259139663, 50666: 0.9351459880413624, 5294: 0.9349840438106484, 52463: 0.9348690554483284}"
46,46,649283,"{649283: 277.1832558671797, 649282: 176.84453430424495, 663624: 52.09402763119557, 655561: 51.474552206340924, 655565: 51.474552206340924, 658538: 51.474552206340924, 658975: 50.82649507357109, 657346: 50.19455294550492, 660426: 50.19455294550492, 661013: 50.19455294550492, '649282': 0.9743802355709248, 53747: 0.9694594697532257, 45469: 0.969153925797581, 44581: 0.9691119181056022, 108005: 0.9680998217471923, 111194: 0.9679813508415684, 31977: 0.9677114306194435, 108948: 0.9675552770762066, 97807: 0.9673929871406591, 28788: 0.9672597174461417}"
47,47,649296,"{'627311': 128.91680996795344, 706772: 77.09660879544047, 729566: 75.17249725463006, 680014: 69.61150087181213, 264588: 68.890201747017, 717115: 67.44979819334448, 627311: 67.0641826178236, 684693: 66.81463529740573, 607307: 66.78728852864049, 650588: 66.64992232342884, 102060: 0.9806432539383649, 46039: 0.979952535461034, 73847: 0.9796903759899777, 89945: 0.9791324652036418, 34366: 0.9791238371562523, 32693: 0.9789340131434725, 86037: 0.9789232879591725, 46706: 0.978791538044384, 37000: 0.9787310924517828, 6188: 0.9785113664813472}"
48,48,649302,"{649302: 82.5553510653371, 649303: 80.39503720409036, 649306: 79.93149454445863, 649308: 77.35855169428598, 649301: 74.0924390673606, 649313: 67.62147386845547, '649301': 66.63605739706846, 649317: 65.74076084979356, 649310: 64.0204522922015, 649311: 63.399528276499865, 97248: 0.9868428603197903, 110868: 0.9847996945517375, 97246: 0.984753782776711, 101515: 0.9839452105561172, 97247: 0.9827996846259087, 110199: 0.9824153075606243, 83040: 0.9823859306159084, 113812: 0.9820187765967641, 89003: 0.981245007700406, 37187: 0.9810931591599727}"
49,49,649303,"{'649301': 88.67449177738828, 649302: 82.5553510653371, 649306: 79.93149454445863, 649308: 77.35855169428598, 649301: 74.0924390673606, 649313: 71.19716048166244, 649311: 67.12130233245438, 649312: 66.63605739706846, 649317: 65.74076084979356, 649310: 64.0204522922015, 97248: 0.9853469444066343, 110868: 0.9852744639204608, 97246: 0.9842413025237378, 101515: 0.9841244853721505, 37187: 0.9830113309379341, 83040: 0.9817299207086327, 97247: 0.9814247867701654, 102060: 0.9814174573229026, 108926: 0.9805113886858043, 87903: 0.9802589924963031}"
