,Unnamed: 0,original,duplicate
25,25,231638,"{'157506': 36.069531135419304, 218574: 40.81176737403683, 36716: 34.34542253973102, 247294: 33.97429761490988, 33239: 0.9853050325902701, 5320: 0.9852249113459223, 2403: 0.9836101417224716, 60740: 0.9832307792634375}"
26,26,231682,"{231682: 161.19684080932927, 176993: 37.82920707430728, '226989': 0.9833441500683903, 226832: 36.1740136920241, 226104: 35.97526087167494, 67649: 0.9842124283197354, 43248: 0.983990753280724, 19104: 0.9833575620849256}"
27,27,231794,"{231794: 325.7132475780706, '225519': 0.9777844807606799, 184475: 148.22898946350034, 203461: 129.25160181725704, 258316: 122.42220757693798, 23430: 0.9786890107708844, 16901: 0.9785599185556298, '196036': 0.9779459394031458, 11066: 0.9762131127042452}"
28,28,231886,"{231886: 260.21296721771864, '230449': 122.8708283059781, 244407: 103.50807953536602, 246609: 81.66203258298671, 95020: 74.43918278955849, 81912: 0.9789274600571457, 46958: 0.9778617783947696, 12061: 0.9751207143309013, 7560: 0.9746940315714442}"
29,29,232029,"{232029: 154.1036824635473, 232474: 47.438301772671394, 257846: 37.25896423489966, 277343: 36.62778015805634, '231352': 0.9842673141775687, 14909: 0.9888120486312024, 77157: 0.985552293935476, 4188: 0.9849802330350217}"
30,30,232080,"{232080: 93.5820723994619, 232029: 26.5462159268653, '231352': 21.909791863301663, 75796: 21.37782014858385, 36991: 20.149964508139117, 77712: 0.9926020378621346, 1030: 0.9915295586325094, 25764: 0.9906509574275625, '232029': 0.990614474943225}"
31,31,232103,"{'231951': 204.08111602710744, 232834: 116.28514170489, 232327: 94.37554940194379, 231669: 89.33368936106824, 144752: 88.82387850711314, 5765: 0.9821041323069168, 11450: 0.9813323380996679, 51403: 0.9799072938415798, 84046: 0.9796357525290919}"
32,32,232181,"{232181: 180.67558304977604, '225754': 63.923767932843035, 93030: 40.63038252568489, 96704: 40.12834708599677, 300669: 37.94673065102879, 242: 0.9825128277708495, 14496: 0.9816265790207246, '226827': 0.980436566274516, '199973': 0.9794961853514195, 12: 0.9780587153725812}"
33,33,232183,"{232183: 197.94802417256918, '231951': 0.9797491924868402, 232448: 98.34757790753883, 232699: 96.41660677993012, 286333: 94.9595748132996, '232103': 0.9815225500274628, 18453: 0.9798646358877913, 1710: 0.9792537623797358, 474: 0.9791748283277817}"
34,34,232199,"{232199: 240.7729449203551, 232183: 143.20326761679937, 231958: 110.10805178146134, '231951': 93.16658524237313, 70134: 0.9771010644641273, 72105: 0.9765287982786139, 34889: 0.9764570579735533, 18980: 0.9744598701615711}"
35,35,232322,"{232322: 325.4675431424565, 232666: 142.90053397628805, '230037': 0.9729779997968767, 236991: 136.98452587984204, 85826: 128.73052561670067, 2476: 0.9777627135034539, 39565: 0.9729611293896704, 13957: 0.9729002660127447}"
36,36,232327,"{232327: 240.66456071319078, 232092: 120.78180700362998, '232199': 112.70817414632954, '232183': 104.47493581071649, 233709: 102.69684170034377, 182: 0.9791447957716208, 2241: 0.978280161659191, 1425: 0.9779873209027607, 13795: 0.9777617099072813}"
37,37,232426,"{'185509': 63.861402096801946, 184433: 50.95899156816018, 296456: 49.57364789656857, 105554: 44.62973716060082, 5765: 0.984353658591599, 11332: 0.9843260159801681, 5467: 0.9839079086117681, 591: 0.9827284691211383}"
38,38,232448,"{232448: 215.91841104606067, '232199': 120.82065133635894, 232699: 115.93622402004836, 232533: 102.5243620142962, 232840: 99.19960100808578, 225: 0.9836262459242827, 103: 0.980393326374157, 41744: 0.97987445202614, 55945: 0.9781677537842192, '231951': 0.9779716005863347}"
39,39,232497,"{232497: 227.98827591250352, '16552': 114.08610782399018, 232854: 103.2111565460738, 232702: 101.94063091015492, 231689: 100.64561148588936, 225: 0.9842516325888772, 11450: 0.9813968791267046, '217341': 0.9808441794857644, 1762: 0.9807576802474377, 5765: 0.9806192690729869}"
40,40,232590,"{'231951': 194.0568800985125, 232448: 113.94504216149463, 234265: 113.46511106534854, '232327': 93.22435064357467, 232699: 90.66031076188744, 10932: 0.9821823232587562, 13985: 0.9819399666812704, 78868: 0.9818114304701466, 14846: 0.9806983210174974}"
41,41,232834,"{232834: 245.29044881072969, 232858: 158.49030140170694, 232103: 152.00386057870713, '232590': 128.8280811118889, 232590: 115.74403042220274, 18: 0.97960647630215, '232199': 0.9782080134603787, '232327': 0.9781824019865504, 8: 0.9763767653425239, 19820: 0.9752159561817002}"
42,42,232847,"{'232822': 70.1343068480394, 260049: 69.80412867122574, 260279: 66.70042501912422, 232822: 63.549003670854795, 53871: 0.9751671120965804, 21367: 0.9750857538515322, 14137: 0.9744885380406931, 50915: 0.9744300103205081}"
43,43,232854,"{232854: 208.715670106899, 232707: 105.33426264315501, 231951: 103.5805639201255, '232834': 102.39555029713395, 234742: 101.17004601719785, 15440: 0.9790161890413852, 81550: 0.9783625009815068, '232199': 0.9782703067781119, '232327': 0.9773024796089882, 30450: 0.9771415693056752}"
44,44,232858,"{232858: 220.76864545222287, '232707': 134.98869354034437, 232834: 134.79024925764264, 232617: 122.57236635471264, 7: 0.9760810541188276, 15440: 0.9742665343264252, 6041: 0.9741926379331436, 5765: 0.9740099416508925}"
45,45,232991,"{232991: 319.3568389641754, 235975: 263.9064565813354, '232822': 218.63193038587053, 234272: 186.4380397882851, 227565: 152.97632154676256, 47783: 0.9759812767343081, '232847': 0.9735180801931581, 275: 0.9712329551519999, 22628: 0.9708534196607763}"
46,46,233040,"{233040: 169.37910256601205, '213321': 25.549756610515555, 140691: 29.46209120912483, 6357: 24.97933494712038, 26929: 0.9884253826497842, 13980: 0.9883989138951746, 19254: 0.9879319887708204, 5421: 0.9878718093981166}"
47,47,233073,"{233073: 59.606314585803936, 380880: 34.6581575174447, 397533: 28.57309139099298, '232746': 25.37120774949925, 87839: 24.63637475263232, 19685: 0.9943933932028005, 70890: 0.9941013038951473, 31896: 0.9937341518834742, 14633: 0.9933504290678398}"
48,48,233297,"{233297: 262.84607263663884, 232666: 159.25148869721812, '232666': 137.60613283640367, 238527: 131.4068250899339, 33507: 0.9775642020768803, 28960: 0.9720135967856691, 24557: 0.968484059375186, 17474: 0.9680227939267283}"
49,49,233311,"{233311: 87.12415828615804, '233301': 0.9865265324555366, 233301: 25.547109324318733, 21015: 21.755761115669547, 26760: 20.634650539830496, 5892: 0.988518338388578, 15256: 0.9866018603495949, 47015: 0.9865042919333444}"
50,50,233345,"{'232823': 39.206939192706905, 228838: 41.4953007347756, 281451: 35.04590728443036, 225053: 34.451315931514785, 225: 0.9877546790849978, 10412: 0.9863995916595147, 51756: 0.9851091267728619, 18453: 0.9846516702142393}"
51,51,233353,"{233353: 125.63831421995681, '232746': 34.77749647668082, 232746: 67.51403391030499, 18874: 34.9519222719088, 51688: 0.9892580412541006, 8710: 0.9878671515779471, 30888: 0.9878475173398472, '233073': 0.9875658080546443, 10545: 0.9869754203783373}"
52,52,233443,"{233443: 169.82315778750896, '232832': 80.64277073693856, 232702: 79.73280061101151, 232533: 77.93520694867682, 4110: 0.9845870127954882, 15719: 0.9842190333705731, 52423: 0.9832348187221144, 70134: 0.9826046184894135}"
53,53,233444,"{233444: 223.07770942627891, 231951: 121.58843097985844, 236256: 118.64019391841433, 232704: 109.11871931447915, '232840': 107.6229470574901, 11450: 0.9822815072234086, 84: 0.9776420558184931, 225: 0.9770320209568418, 242: 0.9752263473094274}"
54,54,233447,"{233447: 125.59788742811821, 258526: 42.68001650882732, '195844': 0.9846138986069507, 273238: 39.36577629577576, 216051: 38.46332593411612, 74338: 0.9859256695269872, 201: 0.9858413049357213, 16902: 0.9850992261020584, 76050: 0.9847161816216243}"
55,55,233503,"{233503: 147.55957128550034, 173988: 48.308819349578116, '194795': 37.929985310105636, 193335: 39.81187675146211, 83809: 0.9855926407635991, 14422: 0.9847160960026805, '173988': 0.9835405318755666, 60672: 0.9832509657083481, 15274: 0.9826292933522163}"
56,56,233534,"{'212086': 41.88316132861073, 202005: 53.231423633490714, 253673: 42.75575835985485, 212086: 40.799759483135404, 18930: 0.9824659219983644, 241: 0.9759049603137533, 20524: 0.9747409863694705, 76197: 0.9744591969795547}"
57,57,233598,"{233598: 142.87048823019722, 234433: 38.1587604011054, '231500': 0.9813843789797344, 206480: 34.0546412552397, 64587: 33.06776414874163, 24563: 0.982709601368645, 33480: 0.9814370908383505, 43237: 0.9813082200013159}"
58,58,233675,"{233675: 61.12065201341855, '220852': 24.1649514043452, 5056: 21.4262132933953, 4910: 20.66466628910343, 8819: 0.9929410810571723, 30950: 0.9906734330301757, 9414: 0.9906377311260036, 38736: 0.990241676434909}"
59,59,233750,"{233750: 115.83602122020172, 232746: 70.8852510147229, 233353: 64.56906649753378, 65681: 40.049771415727335, '233353': 0.9884533970177878, 10006: 0.9892057839304227, 49414: 0.989035083835685, 3991: 0.9889501922704312, 48961: 0.9888642093528867}"
60,60,233759,"{233759: 113.06647576209177, 260712: 43.38152491963082, '138285': 0.9845234108374443, 198229: 38.62571840711663, 97682: 33.39660752335983, 64389: 0.9876031561464209, 55022: 0.9861810516224222, 8710: 0.9843559997101636}"
61,61,233841,"{233841: 220.5934092239551, 213194: 68.1740420204406, '213194': 62.30777963158249, 280827: 56.16013322649283, 282945: 55.949919567688525, '227665': 0.9755202674932412, 26601: 0.9753293043146914, 48133: 0.9752001650991365, 45812: 0.9749828178180975}"
62,62,233951,"{'209428': 130.68661080852024, 238287: 37.03957505963381, 237613: 36.41544373640516, 231461: 35.00827217623186, 262689: 34.98841762348897, '218200': 0.9828522214314978, 36461: 0.982818178707324, 52595: 0.9827924083521326, 47483: 0.981861042099375}"
63,63,234006,"{'233969': 114.12705250206648, 233969: 201.2734039835835, 195637: 123.80394568888173, 248414: 116.27543024946814, 70243: 0.977389490456943, 47783: 0.9773020178134779, 21602: 0.9767850082934884, 22628: 0.9763540024189091}"
64,64,234051,"{'224278': 0.9901675374515667, 130712: 27.174662658376896, 275414: 25.000680628761245, 169012: 23.441697509059086, 131551: 23.360750601091333, 156: 0.9880277749807947, 58890: 0.9879383035684259, 36461: 0.9877398970216847}"
65,65,234218,"{234218: 111.48997060826547, '115647': 0.9904115879221261, 169664: 37.846104710304886, 307287: 34.15689749395672, 235854: 33.31148768724913, 51687: 0.9869162502086287, 30888: 0.9864958424546835, 32377: 0.9858953648614488}"
66,66,234271,"{234271: 313.90552527912126, 234270: 163.54155139454755, '234270': 0.9655260827295526, 234272: 151.10360820704298, 231795: 132.26008587572863, 8: 0.9702558108028935, 76130: 0.9686222230312038, 4854: 0.9656995841933103}"
67,67,234272,"{234272: 297.681945885245, '234271': 159.9166238975973, 232991: 157.95167454197005, 227565: 157.94454122497163, '234270': 0.9716429132546591, 9458: 0.9727924495443979, 41508: 0.9724775233727823, 24557: 0.9721088464513619, 36629: 0.9704167630124368}"
68,68,234284,"{234284: 152.3608641711133, '88851': 39.34369352851529, 24842: 38.24686419714548, 85832: 37.684105570100186, 178203: 36.910328827871105, 5: 0.9846503579754875, 22940: 0.9836131989266258, 33215: 0.9831413285818816, '67500': 0.9827161188970498}"
69,69,234290,"{234290: 198.03414235678426, 214138: 79.86398187998668, 222247: 76.03060462409671, '222247': 65.08278706333228, 241831: 62.129511816403785, 9145: 0.9875102094113104, 79626: 0.9858856247912664, 21545: 0.9851876406049125, 77782: 0.9849031077295872}"
70,70,234349,"{234349: 145.1503334886847, 123214: 38.17833139301392, 226177: 35.33375356842061, '233345': 35.1921441345623, 67351: 35.18881705432789, 67970: 0.9867825121665201, '232823': 0.9857064894851661, 75745: 0.9856260466298317, 5853: 0.9851480516789756}"
71,71,234436,"{234436: 413.0283067623496, 234272: 206.63157663837555, 264194: 197.11922558222582, '202819': 186.60448684242468, 36171: 0.964905507240906, 21638: 0.9642332161541307, 8: 0.961427240497635, 39319: 0.9592189306975831}"
72,72,234443,"{234443: 167.74713363292565, 232533: 107.9349496173643, 233443: 103.75261727319878, '232533': 0.9844651358105181, 234742: 75.23478572784896, 267: 0.9863917607577937, 47099: 0.9845254638963414, 74916: 0.9842269706114652}"
73,73,234482,"{234482: 130.6054382692294, '53344': 0.9915181187976612, 321983: 33.719692183623785, 237163: 32.808728839558825, 204754: 31.968786988657925, 36: 0.9884852093976596, 10545: 0.9881366142034533, 37905: 0.9877992480168499}"
74,74,234613,"{234613: 321.54481768957805, 231794: 225.2206153919066, 184475: 145.7345798459114, '203461': 129.25160181725704, 258316: 122.42220757693798, 37298: 0.9755170674271042, '231794': 0.9735879898886827, 53512: 0.9728389129291893, 37192: 0.9725867143296557, '184475': 0.9719691948841959}"
75,75,234649,"{234649: 230.5748831512734, 120510: 88.77199283933285, '215402': 0.9835365548309651, 141687: 74.9135399618076, 60492: 73.55412307319084, 41: 0.9811323109663648, 39725: 0.9801008391402627, 561: 0.9788869482287804}"
76,76,234728,"{234728: 169.57837700687074, 31107: 38.12222829648402, '49996': 0.9861421323432756, 154052: 34.317190881105454, 108315: 33.66531169190428, 1970: 0.9879488007220798, 4927: 0.9874701049130062, 26396: 0.9863166660345842}"
77,77,234744,"{234744: 239.00918819617206, '198591': 47.40959010039203, 28576: 47.20289331114744, 10281: 46.01045783677678, 67595: 0.9760203878504686, 16798: 0.9732067925706246, 6218: 0.9722759609494167, 14724: 0.9713931382980833}"
78,78,234773,"{'209243': 238.6487282919848, 231267: 395.21038738011237, 421386: 220.96454066049228, 326201: 202.30187034294377, 14685: 0.956292257633096, 60999: 0.9557873068065144, 37646: 0.9549012334316294, 64159: 0.9543741780828111}"
79,79,234806,"{234806: 64.05230598178335, 13318: 31.42953800280602, '120631': 0.9925048130463839, 163112: 24.925203649501658, 26353: 23.40203211797603, 48473: 0.993152814340729, 74525: 0.9923500589604521, 48493: 0.9923222586960831}"
80,80,234968,"{234968: 114.51428567349613, 245877: 36.200545386792136, 231877: 29.81332437929446, '229474': 29.484901114679822, 231449: 29.3954903096532, 1686: 0.988813163252195, 47015: 0.9884343626008658, 2279: 0.987497619872508, 5467: 0.9873195003643539}"
81,81,234998,"{234998: 80.2951358755775, 84741: 21.448270599213792, '145997': 20.247095101140708, 194443: 19.36228463533714, 9036: 0.9944505081195064, 78724: 0.9934033277805889, 51191: 0.9932943810116253, 10970: 0.9932570719584006}"
82,82,235016,"{235016: 61.29223724728234, '233051': 21.241838914350055, 392106: 21.81408117112211, 251306: 21.39911110889065, 55549: 0.9940141681619422, 66733: 0.9935906058115985, 13594: 0.9935123673172989, 4193: 0.9933886177204172}"
83,83,235166,"{235166: 254.19924506231237, 235157: 224.6606106561917, '235157': 0.9615760481445241, 19770: 62.157992665103905, 226177: 61.921860189157826, 8: 0.965484401197719, 275: 0.9636221450690334, 4944: 0.9611180179978452}"
84,84,235219,"{235219: 101.56380640687432, '197826': 0.9873819778952613, 15548: 29.929540180909598, 86587: 28.326543077890538, 22974: 27.68995266240208, 41125: 0.9877936322533735, 5539: 0.9876383508166172, 9932: 0.9873589645556199}"
85,85,235234,"{'225315': 210.34046067788063, 234265: 112.00660098298019, 234742: 110.44480654716554, 232858: 104.64164070122176, 232617: 103.97303930442966, '227558': 0.9786221862812035, 76258: 0.978171597931645, 5765: 0.9781081837453318, 41508: 0.9779638112506736}"
86,86,235278,"{235278: 143.46712631178968, '232578': 35.567143411247116, 233353: 36.52875851761475, 281670: 35.567143411247116, 56578: 0.9844174835346241, 17365: 0.9837374367667338, 60192: 0.9837306334202726, 79922: 0.9836716386474628}"
87,87,235348,"{235348: 76.8882939784419, 118119: 26.232629284372855, 126995: 23.48516329496135, '234262': 0.9930943477042001, 266372: 18.750690551727867, 85020: 0.9942616978101779, 7647: 0.9941408083458303, 5194: 0.9933571019497349}"
88,88,235373,"{235373: 143.51463603950626, 128509: 44.58265898240707, '235018': 0.9870033406042454, 75945: 38.65010229872667, 235018: 35.70554548922147, 24781: 0.9870294234372268, 28971: 0.9866245547465675, 32456: 0.9858178866333456}"
89,89,235541,"{'235020': 0.9827853607169141, 235020: 42.016965371568794, 377124: 40.76902027730938, 250061: 38.361255580579815, 171358: 35.05637214038981, 41524: 0.9836159637042295, 48599: 0.9830034745165876, 30574: 0.9828865750056621}"
90,90,235759,"{'228401': 180.8032235254554, 235020: 38.22939259366338, 244223: 36.36028149157263, 239681: 34.09143642715915, 223280: 32.25582960614593, 34734: 0.984543244892884, 127: 0.9837486272427891, 8291: 0.9830399790122483, '227067': 0.9823109298317104, 19454: 0.9820583913362676}"
91,91,235763,"{'231776': 0.9771012528757943, 243706: 116.4368585383567, 231776: 105.86266769498354, 191413: 105.79884348217675, 332170: 97.18157622682585, 12708: 0.9808876655141285, 32236: 0.9794249160033786, 41597: 0.978154689878389}"
92,92,235833,"{235833: 781.2023341902918, '235759': 163.53017553429126, 301724: 149.61225817370882, 195066: 139.36852276110545, 239039: 134.16379511189695, 33239: 0.9583078344824034, 20681: 0.9543591680038972, '229882': 0.9514416574480455, 1586: 0.9506127794752929, '222757': 0.9495888604873155}"
93,93,235970,"{235970: 191.47211629335882, '19771': 49.41252844253279, 30956: 36.82138890270833, 81735: 36.815065172438175, '155519': 36.52914026413699, 18841: 0.9792615123112864, '83812': 0.978982217803924, 34982: 0.9787829489519, 9071: 0.9786201221315887, 41369: 0.9785330695113692}"
94,94,236061,"{236061: 103.94666588265778, '129271': 0.9870360455981921, 22926: 27.99124147066684, '173679': 27.860094815704297, 258203: 27.520995748638118, 15733: 0.9862765937987392, 5463: 0.9858867055955061, 2418: 0.9857893237581186, 12764: 0.9854770858098336}"
95,95,236078,"{236078: 181.30113503176077, 115371: 54.08178296652963, '235661': 0.9816726266202839, 282161: 47.556831449313265, 213441: 46.03640508902455, 25823: 0.9835304435724583, 37209: 0.982545453947721, 357: 0.9821403316727093}"
96,96,236292,"{236292: 59.8129229589466, 236200: 32.374356429063425, 231408: 27.662801225722365, '236200': 21.075079683776842, 7973: 0.994557279778961, 7053: 0.993492389981189, 80254: 0.9929028924875267, 19675: 0.9927219512055743}"
97,97,236302,"{236302: 61.11043753977227, 65987: 25.566098884110566, 62821: 22.041319129618785, '236093': 0.9944007558102386, 234846: 20.37589803883574, 62823: 0.9947126913911989, 21016: 0.9945886566891294, 51681: 0.9942880537697699}"
98,98,236324,"{236324: 271.7764069028953, 86454: 137.31766805331515, '218412': 0.9709778718517821, 229359: 130.96502279010315, 154611: 129.97525710431978, 11380: 0.9720501551290776, 57470: 0.9714251341974592, 18833: 0.9712721580751229}"
99,99,236372,"{236372: 115.91643914818818, 26731: 29.219597525348387, 176993: 28.90287286148281, '227558': 28.657664667934192, 39507: 26.864936412978082, 12061: 0.9895857847720684, '225315': 0.9890774026279806, 7499: 0.9895171455413029, 51401: 0.9878767573518737}"
100,100,236405,"{236405: 350.2886759502977, '182935': 0.966376211689857, 212436: 208.42572562792418, 113248: 188.0500632753259, 241248: 182.34110970600418, 8: 0.9668846181355839, 19292: 0.9668092719073264, 19820: 0.9647501415303434}"
101,101,236418,"{'232546': 29.892707316401573, 180701: 32.18207539626256, 75589: 31.19584329714595, 219620: 30.092612747534947, 8746: 0.9893873961879482, 13281: 0.9875775328914344, 2822: 0.9870579122636793, 75756: 0.9870024863971231}"
102,102,236440,"{'78244': 36.225076940636285, 238231: 40.50793813691789, 264610: 36.67531919380327, 61069: 35.68812909692839, 6187: 0.9852925232446833, 37157: 0.9846625618612563, 1907: 0.983642561413164, 403: 0.9834084636961279}"
103,103,236513,"{'225315': 394.819309726794, 75058: 32.25292317038216, 106071: 32.08553984611626, 70207: 29.127989138411447, 80415: 28.72084499111326, 57408: 0.9637803901179252, 33640: 0.9618699205682598, 32907: 0.960999008356344, 30148: 0.9601749466558093}"
104,104,236761,"{'219718': 0.9874265624090459, 19922: 26.68975750607779, 28387: 24.187053878326317, 106185: 22.525366866734217, 253075: 22.525331034405838, 53234: 0.9864518516088305, 37819: 0.9861011994838654, 72415: 0.9845934882780207}"
105,105,236833,"{236833: 85.04793669911629, '176690': 0.9914874443193188, 248068: 28.247103849299435, 250421: 28.231454195452233, 237783: 28.096774777523684, 1687: 0.9918827599897015, 32741: 0.9907923527307645, 3607: 0.9901986510878361, 10006: 0.9900155136160012}"
106,106,236970,"{236970: 94.39012649024095, 92105: 28.209654394995297, '236513': 27.800136079082666, 119714: 27.64778956856561, 157344: 26.702942751032865, '227558': 0.9882549633294202, 6219: 0.9879949374177537, 79658: 0.987876855742446, 18632: 0.9878449681043827}"
107,107,237001,"{237001: 196.96241395409612, 162999: 70.2225261247299, 182285: 38.5883773708666, '170025': 0.9779188895534234, 317532: 36.04456533018938, 84094: 0.9809059443662979, 35180: 0.9801834245786395, 50437: 0.9789472045347138}"
108,108,237056,"{'235307': 0.993728020502529, 65302: 21.072653229133227, 27164: 18.68331172469469, 65102: 18.60819358208143, 10520: 18.388780844182232, 65790: 0.9928919833963121, 63114: 0.991950545170771, 27743: 0.9912343170994702}"
109,109,237077,"{237077: 236.40630040551176, 232840: 99.60349563624496, 235234: 87.4308360859724, '232840': 0.9789004375415905, 232448: 77.79108219474426, 2231: 0.9812126429431691, 2232: 0.9792729834111442, 72492: 0.9789920939751146, 39725: 0.9788931300336595}"
110,110,237095,"{237095: 88.90490635967332, 22582: 22.021549881565477, '44297': 21.61475264047245, 114434: 21.39910835069634, 28853: 18.03650084198475, '114434': 0.9921559755190227, 6312: 0.9920625915024656, 32269: 0.9919756425313231, 76654: 0.9919451253792714}"
111,111,237160,"{'33710': 28.471964098423367, 57180: 29.881796614882997, 72023: 29.787911973582, 22346: 28.878321301889066, 78809: 0.9910817934391765, '48103': 0.9859421078423869, 56254: 0.9852450075423409, 77574: 0.9849773985010322, 33750: 0.9842578297916955}"
