,Unnamed: 0,original,duplicate
16,16,648497,"{648497: 87.37887683069998, 837579: 58.9903597966581, 613826: 56.48503914058545, 640823: 55.7881402279581, 259430: 55.16321322580802, 601989: 54.74245037636871, '640823': 53.800818990381146, 630666: 53.675852649426965, 354870: 53.32165287507867, 641882: 53.26461882167713}"
17,17,648513,"{648513: 108.53865047663447, 294929: 64.12937155437554, 301602: 61.85274957222633, 562895: 60.69506465963578, 578886: 59.745955564538505, 597922: 59.544176790132596, 407969: 59.391454663536194, 351033: 59.293406097760986, 297115: 59.27709158624509, '615513': 59.241857075632176}"
18,18,648602,"{648602: 144.6353539661974, 612241: 63.791598247256175, 628878: 63.26162221104586, 636461: 62.67102107981867, 628943: 61.27674570855626, '644906': 61.27219067019328, 641447: 60.896257062631754, 611990: 60.65475149616573, 651442: 60.571686376302324, 426333: 60.41830506732606}"
19,19,648609,"{648609: 245.61139953093794, 657909: 63.65989320085949, 452847: 63.152730130031614, 439456: 62.22897081002859, 262090: 61.708772036406174, 449591: 61.00874201410861, 490431: 60.0658843433804, '597325': 59.813660404574314, 245800: 59.39220477433497, 429548: 59.37121760445101}"
20,20,648632,"{648632: 104.97219408292744, 577228: 50.38719015294696, 469489: 46.61884246830617, 412676: 46.258013412864294, 259172: 45.68784284438666, 300758: 45.37184437245247, '578084': 44.7727607287082, 404858: 44.57978844417747, 666921: 44.49079475466014, 308912: 44.32993227523613}"
21,21,648682,"{648682: 145.41652831679016, '616752': 73.65509176044812, 586575: 65.00215114313232, 576537: 63.74866387099797, 663179: 63.72587277366452, 844728: 62.58705348587471, 643152: 62.42279503223925, 585513: 62.2951615860319, 426514: 61.69000992493664, 648958: 61.58092137356877}"
22,22,648686,"{648686: 191.46695133431888, 666087: 72.31561199015668, 591011: 68.29742093669068, '576807': 68.16386376067955, 645599: 67.00088254749213, 656192: 66.86788547707341, 270714: 65.99408643200064, 644882: 65.72685379120166, 599309: 65.1948880402802, 274534: 65.18202243863362}"
23,23,648692,"{648692: 127.86168482491411, 565085: 65.33879623189132, 374007: 63.538611539011704, 263773: 63.362866868907574, '561164': 63.283729095653236, 620735: 63.05262322366853, 230696: 62.57562202594707, 234821: 62.07920843535804, 569040: 61.99584774098445, 545445: 61.88871728574876}"
24,24,648713,"{648713: 146.0042712149015, '288002': 84.45083870543185, 661516: 74.6566106670125, 652347: 71.37124408454761, 305842: 68.82196339706269, 617758: 68.54014327271783, 560207: 68.4427522965761, 550841: 67.64434018380324, 308002: 67.53028568460236, 629902: 67.11036883752467}"
25,25,648714,"{648714: 104.86907715713163, 652013: 71.52115197070458, 652360: 68.88617713843318, 596468: 67.23480534100302, 590282: 65.05416305354088, 585130: 63.51312533783968, 582825: 62.48727100308, 583081: 60.64017186215593, '632839': 60.31944664197172, 640958: 59.79781306014824}"
26,26,648763,"{648763: 88.62949969037038, 648767: 57.985892501104786, 648855: 53.91784647986196, 594441: 51.01435582756068, 644430: 50.86092085738731, '626261': 49.98063303025667, 624407: 48.86641737379694, 590488: 48.617860723217234, 595742: 48.29581460340409, 624149: 46.53966452673744}"
27,27,648794,"{648794: 232.82360843152955, 637063: 79.03716812749796, 649816: 75.32150820511708, 654901: 73.98034781256476, 637055: 72.26815127375802, 635828: 71.64219461696973, 313930: 71.35145897651388, 445201: 70.50183134106457, 280550: 69.7412259427112, '631236': 69.37578118188527}"
28,28,648805,"{648805: 107.9924746064131, '597909': 60.02811943046987, 594441: 57.49493998649731, 620624: 56.16778517505914, 650666: 54.656181654861534, 593317: 54.62941268328205, 644882: 53.45245722485578, 702004: 52.51220845728665, 651442: 52.12805971787877, 310406: 51.492250563557974}"
29,29,648807,"{648807: 84.59360801310696, 621353: 45.5813365723985, 535909: 44.1470645200714, '635738': 44.10452844032779, 309257: 43.962136400121445, 649606: 43.915867065519194, 421240: 43.33528373196027, 648532: 42.853221481595085, 406012: 42.80309906193973, 553919: 42.55894175876957}"
30,30,648820,"{648820: 113.34271277180062, 632077: 33.16911162042513, 582954: 32.93214287815021, '628645': 29.256500351526977, 728591: 29.00742884767376, 604030: 28.74500909553115, 684477: 27.904384091275958, 863667: 27.70423591507955, 630102: 27.46169535932286, 299921: 27.291311219924605}"
31,31,648855,"{648855: 117.68309736791899, 648763: 57.539944160572205, 428799: 51.17616787857475, 646424: 49.09148305157423, 571784: 47.635598503778, 648767: 46.5098837777946, '426712': 45.913700829227835, 650498: 45.414042834740414, 656889: 45.30100348417858, 251508: 45.29579883467664}"
32,32,648859,"{648859: 130.17520140214194, 691126: 55.17054256573356, '644724': 52.59089290299474, 651442: 51.835591561639106, 620624: 51.0089345289052, 637156: 50.75130628563222, 316197: 50.40701622360732, 666539: 50.175134263114174, 643121: 50.1548607763648, 757015: 49.72884311596716}"
33,33,648874,"{648874: 103.49062155087755, '647641': 53.60043026713073, 612410: 52.96047813513835, 649866: 52.30342193275432, 645201: 51.70954363013443, 597922: 51.708011383948566, 590564: 51.29306618472786, 630666: 51.216533822729616, 624066: 50.37816793867087, 439799: 50.32605395332253}"
34,34,648932,"{648932: 138.68930400744838, 593871: 38.94325273513277, 594441: 32.08882307127662, 582678: 31.75821162782529, 232259: 31.718253741069617, 644088: 31.52555711224205, '626261': 30.999864987270264, 685367: 29.455257687504336, 816406: 28.43103029881094, 430327: 28.110225005525724}"
35,35,648954,"{648954: 185.54125622502391, 446629: 74.15966915155147, 575865: 74.02543550402685, 247011: 71.87623941912724, 435864: 71.09286237654831, 255962: 70.94911037881641, '367064': 70.64660546682362, 658481: 70.39752974038485, 440734: 70.26040012487708, 214809: 69.45708704776624}"
36,36,648959,"{648959: 189.22185221374423, 648777: 69.96986398670332, 647707: 62.83923251410739, 370909: 61.699269863622774, 553779: 60.63510049794834, '481473': 58.87670593759874, 603096: 57.80370697591803, 789733: 57.33380594766276, 563336: 57.1945997507765, 577094: 57.16855573298601}"
37,37,648967,"{648967: 89.193864941514, 676044: 58.155653054049615, 628206: 56.342161017559036, 690295: 55.33355748684788, 510701: 55.1761245868935, 678425: 54.51126656530057, 625751: 53.533703406907975, 439772: 53.254256629546084, 809361: 53.1023514093744, '600485': 52.4810844910244}"
38,38,648970,"{648970: 131.59501149180934, 248408: 63.694560787959965, 644939: 61.54926568185833, 332726: 60.69386273099404, 657283: 60.124600807220745, 324038: 59.968417118745165, 358458: 59.58321120092338, '645547': 59.30574677563988, 298692: 59.270007979426936, 660407: 59.15307008640887}"
39,39,648971,"{648971: 108.17136162013396, '360331': 58.94392266157549, 648938: 57.381025211444666, 419065: 52.26656861160514, 240494: 51.57476405415394, 622790: 51.117412956231405, 348570: 50.28972453584839, 418011: 50.095256316499416, 648550: 49.987474218755466, 502338: 49.71311540412832}"
40,40,648995,"{648995: 107.01397384321399, 649006: 77.36669706049722, 649327: 63.155191589039035, '627113': 53.554841977000194, 605091: 52.319534309845224, 595969: 52.16963897858931, 290416: 51.33398036018087, 427571: 50.91382440097006, 623768: 50.28827768805868, 262919: 50.207858209696724}"
41,41,649183,"{649183: 174.89706365589257, 484924: 71.89342491703523, 263401: 66.8136940196866, 249158: 64.28612141631896, 286500: 63.768404167866116, '553390': 63.65167601701935, 422230: 63.49153384043285, 465083: 62.301108936582715, 428619: 62.258320172368556, 239172: 62.14498012685805}"
42,42,649203,"{'603613': 166.03027940688685, 603613: 69.2369231254975, 640878: 65.90663467822877, 246134: 64.54527074693353, 648848: 64.15233512733377, 556950: 63.7370468365408, 458620: 63.67779654645639, 303385: 63.37729012150227, 256234: 62.96083048851654, 488624: 62.8967396864975}"
43,43,649216,"{649216: 216.0899711275846, 649218: 53.649123437127365, 652424: 43.98931226960218, 880277: 43.89863896151869, 649251: 41.53633224736991, 728173: 41.248173060450206, '528154': 41.01914759075903, 459125: 40.55060959099681, 395488: 40.39157267873938, 669318: 40.035680313976314}"
44,44,649222,"{649222: 181.99224160591916, 242912: 67.3978967585488, 429445: 66.93226809088462, 426017: 65.90768617121957, 594328: 65.67674056323766, 445920: 65.21199615134137, 408951: 63.875708330171804, 626148: 63.04216128015111, 645494: 62.326213970219555, '642423': 61.855650513379324}"
45,45,649243,"{649243: 410.6346423676704, 411899: 132.8980775452699, '644354': 132.81127862948173, 408298: 132.69346704494487, 297321: 128.27187690343928, 268921: 127.25341230629151, 330607: 126.30152915273534, 493294: 124.23522463908789, 282201: 122.91993153796213, 328392: 122.11384981562075}"
46,46,649283,"{649283: 277.1832558671797, 649282: 176.84453430424495, 663624: 52.09402763119557, 655561: 51.474552206340924, 655565: 51.474552206340924, 658538: 51.474552206340924, 658975: 50.82649507357109, 657346: 50.19455294550492, 660426: 50.19455294550492, '649282': 50.19455294550492}"
47,47,649296,"{649296: 128.91680996795344, '627311': 77.09660879544047, 729566: 75.17249725463006, 680014: 69.61150087181213, 264588: 68.890201747017, 717115: 67.44979819334448, 627311: 67.0641826178236, 684693: 66.81463529740573, 607307: 66.78728852864049, 650588: 66.64992232342884}"
48,48,649302,"{649302: 82.5553510653371, 649303: 80.39503720409036, 649306: 79.93149454445863, 649308: 77.35855169428598, 649301: 74.0924390673606, '649301': 67.62147386845547, 649312: 66.63605739706846, 649317: 65.74076084979356, 649310: 64.0204522922015, 649311: 63.399528276499865}"
49,49,649303,"{649303: 88.67449177738828, 649302: 82.5553510653371, 649306: 79.93149454445863, 649308: 77.35855169428598, 649301: 74.0924390673606, 649313: 71.19716048166244, 649311: 67.12130233245438, '649301': 66.63605739706846, 649317: 65.74076084979356, 649310: 64.0204522922015}"
50,50,649305,"{649305: 191.626259799013, 646869: 71.17064243366002, 647707: 62.45886783293747, 648777: 62.061097069333044, 576717: 58.62076792282862, 642610: 58.375114456269266, 615821: 58.07755897804507, 437838: 57.91154880368581, 626241: 57.37401125817289, '635586': 56.715565441003214}"
51,51,649306,"{649306: 79.93149454445863, 649302: 78.85756559548507, 649303: 76.79401562783639, 649308: 73.89353913322819, '649303': 70.44367696769673, 649312: 66.63605739706846, 649317: 65.74076084979356, 649310: 64.0204522922015, 649313: 64.0204522922015, 649311: 63.399528276499865}"
52,52,649308,"{'649303': 103.04748081660533, 649301: 90.29309997561637, 649302: 82.5553510653371, 649303: 80.39503720409036, 649306: 79.93149454445863, 649313: 67.62147386845547, 649311: 67.1783038591809, 649312: 66.63605739706846, 649317: 65.74076084979356, 649310: 64.0204522922015}"
53,53,649309,"{'649306': 117.6792011319981, 649310: 73.30792390573413, 649306: 63.399528276499865, 649311: 63.399528276499865, 649312: 63.399528276499865, 649302: 62.54771649498074, 649317: 62.54771649498074, 649301: 61.718490493321724, 649303: 60.91096373226161, 649313: 60.91096373226161}"
54,54,649310,"{649310: 128.43211484709943, 649312: 78.78215110286179, 649309: 75.27779828679506, 649306: 66.63605739706846, '649309': 65.74076084979356, 649317: 65.74076084979356, 649301: 64.86920308045644, 649303: 64.0204522922015, 649313: 64.0204522922015, 649311: 63.399528276499865}"
55,55,649311,"{649311: 89.93286025275728, 649317: 68.73073378750986, 649312: 66.10736730340226, '649308': 65.39707188369057, 649303: 64.48665034546858, 649313: 64.48665034546858, 649306: 63.399528276499865, 649302: 62.54771649498074, 649309: 62.54771649498074, 649308: 62.10371335370479}"
56,56,649312,"{649312: 86.18547201677684, 649310: 75.68978632849998, 649306: 66.63605739706846, 649311: 66.10736730340226, 649302: 65.74076084979356, 649317: 65.74076084979356, '649306': 64.86920308045644, 649303: 64.0204522922015, 649313: 64.0204522922015, 649309: 62.54771649498074}"
57,57,649313,"{649313: 118.97101869717137, 649303: 71.19716048166244, '649311': 69.80907829353981, 649302: 69.43854631964561, 649301: 68.51796518012031, 649311: 67.12130233245438, 649306: 66.63605739706846, 649312: 66.63605739706846, 649308: 65.06744027765151, 649310: 64.0204522922015}"
58,58,649317,"{649317: 94.28593490778745, 649311: 69.66674955392642, 649313: 67.98230973726491, 649306: 66.63605739706846, 649312: 66.63605739706846, 649302: 65.74076084979356, 649301: 64.86920308045644, 649303: 64.0204522922015, 649310: 64.0204522922015, '649313': 62.54771649498074}"
59,59,649430,"{'649428': 349.366496799662, 649430: 349.366496799662, 773706: 123.22886771610078, 789838: 99.412787349652, 763474: 72.88431378255798, 296706: 62.046203027603795, 827851: 60.6938065039913, 525438: 60.0312909705741, 946605: 59.012454872088526, 781808: 58.97362311096697}"
60,60,649455,"{649455: 101.83699931757917, 638737: 69.50224150134407, 412640: 67.59462203621446, 261335: 64.68568271848943, 628097: 64.41595748763562, '627677': 61.93983516251436, 736080: 61.12257927912114, 644460: 60.971350681765294, 817880: 60.760731767100324, 629039: 60.70676449083639}"
61,61,649480,"{649480: 85.7741567818854, 608964: 24.587559896289175, 950483: 24.50287238771951, 814232: 22.818894790632964, 726444: 22.597676742688652, 890259: 21.82579100678596, 867343: 21.661118132551792, 721177: 21.64029331796749, '608964': 21.624086664736357, 841919: 21.11429002700371}"
62,62,649548,"{'638352': 157.98314452608398, 268407: 63.51625245940305, 644106: 63.186160354589944, 619057: 58.27256831648008, 647906: 57.82448858219481, 293477: 57.57343507830223, 644863: 57.50532380607033, 606501: 57.29389705544404, 634838: 56.996905188128764, 301110: 56.209769493803066}"
63,63,649562,"{'647832': 287.32010585752425, 296740: 76.23293788518322, 296754: 76.23293788518322, 718507: 73.8240736876887, 455997: 70.89921582016491, 303716: 70.82847930506466, 317358: 70.62349611691891, 316824: 70.06952561693564, 353195: 69.54531649983568, 658901: 69.3503005451368}"
64,64,649586,"{649586: 89.2918965854673, 642426: 36.9535325283105, 629769: 36.3193396899796, '644538': 36.10116064890962, 686063: 35.02196469175913, 649526: 34.131115146952965, 497114: 31.666183511797172, 649621: 31.537313821855513, 649614: 31.159300171109166, 292403: 30.797557946426853}"
65,65,649612,"{649612: 152.80032252718473, 653447: 58.62891063557603, 633705: 57.559017914374444, 552557: 57.1742791374848, 782150: 57.08344935066055, 396640: 56.88916480443304, 232153: 56.723952711292895, '648189': 56.5803640274337, 703521: 56.35628711025639, 449170: 56.07973360397864}"
66,66,649638,"{'644378': 140.73241403727258, 657822: 71.27173487732928, 655946: 67.7081895679442, 362142: 67.53328783785264, 653855: 66.27921444466426, 640477: 65.62271342233834, 567316: 65.36690305608005, 628838: 65.32466238631199, 657623: 65.32466238631199, 440648: 65.30271259673282}"
67,67,649678,"{649678: 114.54074612681536, 814404: 30.442037298224424, 450965: 29.583592642332963, '649444': 29.48234489102501, 649444: 29.236554772438783, 340649: 28.89591019137652, 633998: 28.681380780605082, 682678: 28.176035657289347, 492057: 27.878913527803476, 947930: 27.67272125276582}"
68,68,649714,"{649714: 214.0820584477492, '457772': 75.04453044615423, 515445: 71.56580668520994, 495950: 69.74076679247018, 248168: 68.69988690329953, 253528: 67.36506795382525, 454081: 67.35751548803137, 621480: 66.8797057921957, 253496: 66.76957048623143, 281753: 66.50826271194501}"
69,69,649715,"{649715: 47.06147879208406, 432529: 19.05396437636395, 498813: 16.99648997949593, 878552: 16.09982544072459, '649526': 15.855714704645667, 399782: 15.087746600310425, 799172: 15.078265166871264, 640422: 14.317629719110897, 419460: 14.282363965683462, 648368: 14.257004764257967}"
70,70,649732,"{649732: 105.22679721049292, 649950: 61.47332431294555, '611660': 53.141866086355336, 655194: 50.664233559420744, 666851: 49.548058716050825, 649955: 49.26481344127991, 635441: 48.68387245615349, 601480: 48.13690348380205, 528080: 47.806577585060275, 649954: 47.80113951546486}"
71,71,649784,"{649784: 164.4492976081598, 282122: 60.156893470637044, 246538: 56.8517572971689, 511928: 55.31692754434333, 711105: 55.20274114672329, 292471: 55.13125691226463, 543192: 53.1150170632569, '292471': 52.56051102664885, 383516: 52.33954394610947, 486492: 52.13138701476039}"
72,72,649816,"{649816: 108.12929504557248, 635775: 71.92331470561093, 646426: 66.37713149009494, 645030: 65.12261269561904, 650738: 64.4517230075311, '647461': 64.06049233238967, 641823: 64.02252517824185, 632032: 63.48391037787842, 646755: 63.14272120327915, 641156: 62.32228911630041}"
73,73,649837,"{649837: 202.24209942825743, 347271: 72.43068321628712, 337435: 68.78553215368485, 756487: 68.03958538526294, 278894: 65.9237580591949, 320416: 64.02238856719966, 643824: 63.75853642205187, 311918: 63.645966243239286, '647819': 63.447418823359925, 609859: 63.21570271182793}"
74,74,649925,"{649925: 218.10397623058446, 318340: 63.51609443116387, 632601: 63.05299467138845, 761254: 61.91710325887088, 396845: 61.8185877356015, 367605: 61.36654015521771, '645328': 60.81245210372576, 645587: 60.627316530858096, 361254: 60.299836872419995, 723404: 59.82000903051717}"
75,75,649950,"{649950: 92.04644083787097, 649732: 57.74446076025954, 649955: 49.34484286270309, 575041: 48.176978803796125, 600569: 47.34595220439873, '649444': 46.463309219804444, 453060: 46.21916801200025, 649845: 45.9741193969904, 260019: 45.96506719732467, 550766: 45.88526883478121}"
76,76,650093,"{650093: 182.14349579771627, '578099': 82.96133476068927, 576654: 77.75339385813002, 592174: 77.50333023748276, 652360: 73.79245422849965, 584276: 73.01366721059506, 608409: 72.34220263105303, 582874: 72.20363416734723, 596468: 72.023466851958, 652013: 71.65341388165969}"
77,77,650211,"{650211: 145.89547240978467, 525191: 70.75164485936776, 608159: 65.80820955458614, 329428: 65.45856198264815, 394697: 64.95276187755707, '646593': 64.93249187415343, 494387: 64.19042382421748, 237263: 61.34743862639496, 182695: 61.304819425227706, 618742: 60.732072554647026}"
78,78,650232,"{650232: 87.13140731627858, '459739': 51.8657737337111, 459570: 51.29463580907905, 548710: 51.023609754311735, 273170: 50.50195452407734, 427310: 50.037321046472734, 459739: 49.92948753708753, 205905: 49.59913123128656, 463770: 49.36617784285175, 297133: 49.35666759010024}"
79,79,650233,"{650233: 164.2021582440394, 645216: 81.8551175025595, 608090: 79.45253471442756, 624235: 76.77539686907404, '648238': 74.87763392562539, 635896: 71.79444615042551, 331341: 67.25539084641252, 604049: 67.23724654784677, 583185: 66.37494876988409, 427252: 65.59469458598146}"
80,80,650270,"{650270: 160.0393624413177, 408976: 68.67529478831132, 499139: 68.55113101428476, 404562: 68.4503871524299, 529525: 67.78320933561449, '459976': 67.73967545088256, 439934: 65.8293340921636, 577949: 65.64262707249407, 417891: 64.67609736070997, 374848: 64.58967300603192}"
81,81,650274,"{650274: 249.35276295143808, 547237: 62.659992813515885, 326747: 62.590841094523576, '546383': 60.8862135229143, 576095: 60.74463379980389, 314054: 60.66615986821136, 322586: 60.252410862362524, 336683: 59.92221655262062, 331396: 59.52862092421185, 341964: 59.30201150447732}"
82,82,650298,"{650298: 189.3999150345716, 443354: 65.45213014764731, 645608: 65.2137028085374, 448355: 62.725191990898175, 642880: 62.341631257669256, '636209': 61.97662543880258, 462769: 61.46692856036282, 650332: 60.92273551382518, 676480: 60.60058167494143, 504312: 60.59570923650756}"
83,83,650332,"{650332: 184.60504367189242, 409283: 73.89775622614809, 660994: 69.38723021529901, 240302: 67.47036954373645, 632054: 67.01772498206569, 368695: 66.17864319145605, 689127: 66.0895759083877, 807591: 65.67499454704158, '636209': 65.52189117170843, 443354: 64.61107277029954}"
84,84,650354,"{650354: 142.3829389557039, 605837: 72.78340366745317, 417236: 68.52419103867223, 579619: 68.24781478622258, 501736: 67.81543862911946, 442885: 67.748204596088, 316231: 67.69548604778238, 644998: 67.27350418578456, 666087: 66.91543890212631, '644998': 66.52004244172784}"
85,85,650373,"{650373: 140.4392911391867, 457869: 61.45246614940202, 359783: 60.99823240607352, 334610: 60.762949835616475, '637299': 60.741158618905395, 442614: 60.71501611826624, 658843: 60.05113474169755, 524119: 59.53530217687207, 318601: 59.45441208652794, 416820: 59.00847423305676}"
86,86,650374,"{650374: 177.20392589942534, 632606: 78.08497562569409, 661147: 77.1234581922741, 279467: 74.79606942078543, 642443: 73.35264107099108, '646555': 72.28140008805912, 254882: 71.86968508509393, 584234: 71.6219126213392, 503922: 71.29002998672429, 294973: 70.93336826896827}"
87,87,650383,"{650383: 77.8720037255118, '608409': 50.10805594266108, 653896: 48.44492284774944, 620980: 47.90785817617977, 651515: 47.150043801321075, 596468: 46.705788496183075, 591943: 46.39966461633612, 640958: 46.31652338872341, 601354: 46.243869256432475, 247831: 46.12645999334048}"
88,88,650470,"{650470: 195.34960147303354, 297707: 77.23046692030066, 730630: 64.7727551407079, 314811: 64.23019869878512, 237451: 64.16075199523289, '638458': 63.8169176825253, 295713: 63.81383080293608, 299600: 63.510049501833656, 402914: 63.45309882813593, 640606: 63.32253945673549}"
89,89,650498,"{650498: 84.91472255965952, 650497: 54.82593734214228, 423177: 47.533262698155255, '644538': 46.7895592128897, 631884: 46.46947064008909, 349119: 46.07867491426857, 558078: 46.01852284498499, 335402: 45.97332572624307, 334677: 45.92082363349768, 316991: 45.774281646023205}"
90,90,650510,"{650510: 156.55127544149187, 607971: 75.3858196708693, 646760: 73.64902403852307, 585946: 71.28921826661792, 656182: 70.37578898559204, 791570: 70.1096233233553, 631860: 68.94744715361152, 671979: 68.58321755193494, 611031: 68.09635137315387, '648713': 68.0698549501696}"
91,91,650588,"{650588: 141.39686959038858, 649296: 75.69445248823877, 625014: 72.15904372028562, 670117: 70.46797402764099, '643777': 69.11428132315947, 657623: 69.11428132315947, 285439: 68.18636555144369, 566579: 68.18568830831022, 466955: 68.12190102561483, 567316: 67.99135896170563}"
92,92,650631,"{650631: 162.4384199839519, 599146: 73.83699291838019, 302587: 68.73903524463553, 842525: 68.06530178830123, 284055: 65.63980015142542, 402636: 65.17192576935602, 221884: 65.02577420497335, '648279': 64.45591485591773, 222381: 64.35891648370993, 306161: 63.94918359416861}"
93,93,650635,"{650635: 118.47610056963728, 654676: 54.66511438214781, 638458: 51.5213366552581, '638458': 51.07882034464797, 647737: 50.80246772700464, 479732: 50.62861471731148, 419946: 49.853635487219904, 619634: 48.86076298959089, 658804: 47.81993396218294, 402914: 47.519857799555545}"
94,94,650644,"{650644: 228.94244081479718, 283209: 70.52970521010879, 294592: 69.51237234067841, 638961: 65.81284714062474, 587269: 61.61912349377289, 645421: 56.96393473265224, 419066: 55.91584311806708, 647545: 55.481922496740644, 641319: 55.26070377246439, '647545': 54.640486934088884}"
95,95,650647,"{650647: 232.89612338495527, '344889': 101.3097112465381, 391094: 97.89994529523584, 347882: 92.16740899240908, 356276: 91.36434308957789, 502008: 88.94246471638058, 844441: 84.62027607080917, 541098: 81.55352528164582, 444923: 81.4854160513701, 264390: 77.42818111837347}"
96,96,650649,"{650649: 237.57583739312213, 254833: 68.11860388290927, 643287: 65.22946748459306, 520546: 65.0257622139209, 660545: 63.41435727374731, 641497: 62.61345616198251, 404628: 62.1701934530891, '636791': 60.836327836094476, 645312: 60.69333360206897, 567349: 60.30564377874091}"
97,97,650692,"{650692: 183.35905803435517, 730224: 51.32023591257757, '618459': 47.66927490695906, 903208: 47.45806285327103, 713630: 47.014959825485015, 826870: 46.70899366486826, 779107: 46.46493624891796, 763926: 46.295233574249245, 615785: 45.916483383621085, 671523: 45.41786969067733}"
98,98,650734,"{650734: 108.35853063744246, 500100: 67.55785998097973, 294455: 66.1358237581205, 246973: 65.6226842957999, 628097: 65.4108688225788, '638737': 65.33697945306422, 643391: 64.99568335561553, 296472: 64.88724015086326, 801122: 64.6601554888179, 507899: 63.911226399688736}"
